target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1005,1003.8,6041.176308945794,50.82,13801.0,1790131994.4098,1790132016.5305,0.72,1215.0,44,-420
1057,1056.5,6360.350067049561,52.45,13801.0,1790132027.3363,1790132048.3461,0.72,1215.0,42,-420
1102,1101.2,6690.365474775995,53.58,13801.0,1790132059.0747,1790132079.1025,0.72,1215.0,40,-420
1155,1154.3,7064.003430961502,55.21,13801.0,1790132089.8051,1790132108.7369,0.72,1215.0,38,-420
1200,1198.8,7320.599335196105,56.96,13801.0,1790132119.3646,1790132137.6665,0.72,1245.0,36,-420
1252,1251.8,7695.369348109469,58.14,13801.0,1790132148.3989,1790132165.7997,0.72,1245.0,35,-420
1297,1295.2,7984.958862471527,60.34,13801.0,1790132176.4821,1790132193.2733,0.72,1245.0,34,-420
1350,1348.9,8367.417451892637,61.99,13801.0,1790132203.8659,1790132219.8546,0.72,1267.0,31,-420
1402,1395.0,8691.688345905177,64.27,13801.0,1790132230.7252,1790132246.1181,0.72,1316.0,30,-420
1447,1440.0,8989.314746970462,64.87,13801.0,1790132257.0426,1790132271.9244,0.72,1380.0,30,-420
1500,1492.0,9367.145697544143,68.34,13801.0,1790132282.2882,1790132296.571,0.72,1425.0,29,-420
1545,1537.0,9568.637304270034,71.32,13801.0,1790132307.0245,1790132321.007,0.72,1447.0,28,-420
1597,1590.0,10015.894491164265,74.1,13801.0,1790132331.8132,1790132345.1794,0.73,1500.0,26,-420
1642,1635.0,10271.765857556475,76.72,13801.0,1790132355.5349,1790132368.6023,0.74,1552.0,26,-420
1695,1687.0,10688.632305550824,81.74,13801.0,1790132379.1423,1790132391.6926,0.755,1612.0,25,-420
