target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1005,1004.2,6009.538136263972,49.98,13801.0,1790132429.7669,1790132452.0169,0.72,1245.0,44,-420
1057,1055.7,6379.252949667274,51.87,13801.0,1790132463.1741,1790132484.1214,0.72,1297.0,41,-420
1102,1096.5,6701.259644869447,54.06,13801.0,1790132494.973,1790132514.9225,0.72,1312.0,39,-420
1155,1147.0,7032.642604778009,54.64,13801.0,1790132525.5797,1790132544.6153,0.72,1365.0,37,-420
1200,1192.0,7345.136885401783,57.0,13801.0,1790132555.222,1790132573.4489,0.72,1417.0,37,-420
1252,1245.0,7685.772776895895,61.92,13801.0,1790132584.2945,1790132601.7237,0.72,1462.0,35,-420
1297,1290.0,7988.812543390504,63.86,13801.0,1790132612.1946,1790132628.9682,0.73,1492.0,33,-420
1350,1342.0,8311.193241157252,67.78,13801.0,1790132639.5416,1790132655.6204,0.74,1548.5,32,-420
1402,1395.0,8754.24667260783,71.43,13801.0,1790132666.4689,1790132681.7432,0.755,1612.0,30,-420
1447,1440.0,8985.38776698726,75.29,13801.0,1790132692.3569,1790132707.2438,0.765,1665.0,30,-420
1500,1492.0,9347.462441807287,78.82,13801.0,1790132717.5809,1790132731.9091,0.785,1740.0,29,-420
1545,1537.0,9669.331936488516,84.12,13801.0,1790132742.3297,1790132756.1755,0.795,1785.0,27,-420
1597,1590.0,10029.476522960134,88.7,13801.0,1790132766.5461,1790132779.9169,0.81,1830.0,26,-420
1642,1635.0,10336.135688545748,93.27,13801.0,1790132790.2786,1790132803.246,0.82,1882.0,26,-420
1695,1687.0,10717.30166939258,97.07,13801.0,1790132813.9612,1790132826.4819,0.835,1927.0,25,-420
