target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1005,1004.2,5996.712902224687,50.16,13801.0,1790132864.6279,1790132886.894,0.72,1215.0,44,-420
1057,1055.7,6364.805629684537,51.92,13801.0,1790132898.022,1790132919.0101,0.72,1215.0,42,-420
1102,1100.9,6682.137384846524,53.12,13801.0,1790132929.846,1790132949.8688,0.72,1215.0,39,-420
1155,1153.9,7026.8274785783115,54.29,13801.0,1790132960.4639,1790132979.5135,0.72,1215.0,38,-420
1200,1198.6,7327.794381326569,55.57,13801.0,1790132990.1318,1790133008.393,0.72,1245.0,37,-420
1252,1249.4,7677.1380251669,58.68,13801.0,1790133019.3042,1790133036.7636,0.72,1245.0,35,-420
1297,1296.3,7978.585020535545,59.76,13801.0,1790133047.2773,1790133064.1166,0.72,1245.0,33,-420
1350,1348.4,8301.743354785493,61.51,13801.0,1790133074.6796,1790133090.7731,0.72,1267.0,32,-420
1402,1395.0,8692.99731938379,63.32,13801.0,1790133101.5882,1790133116.9539,0.72,1312.0,30,-420
1447,1440.0,8984.3069454824,65.46,13801.0,1790133127.4957,1790133142.3798,0.72,1365.0,30,-420
1500,1492.0,9330.82387694526,68.19,13801.0,1790133152.7509,1790133167.0819,0.72,1417.0,29,-420
1545,1537.0,9591.869912138229,69.55,13801.0,1790133177.5365,1790133191.5034,0.72,1447.0,27,-420
1597,1590.0,10035.11433988596,73.78,13801.0,1790133202.3001,1790133215.6793,0.73,1500.0,26,-420
1642,1635.0,10333.943996059117,75.88,13801.0,1790133226.5535,1790133239.5228,0.74,1552.0,26,-420
1695,1687.0,10655.847674028551,81.99,13801.0,1790133250.194,1790133262.7902,0.755,1612.0,25,-420
