"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1005","1004.2","997","1005","13801","13801","13801","True","-0.8","none","49.98","41.8","52.82","42.1","43","98.5","45.95","True","1790132429.7669","1790132452.0169","25.339","21.9553","22.2505","0.2951","6009538136263.972","FLOP/s","True","41","47","0x0000000000000400"
"1057","1055.7","1050","1057","13801","13801","13801","True","-1.3","none","51.87","46.21","54.9","42.5","43","98.8","47.68","True","1790132463.1741","1790132484.1214","23.732","20.6829","20.944","0.2611","6379252949667.274","FLOP/s","True","38","44","0x0000000000000400"
"1102","1096.5","1095","1102","13801","13801","13801","True","-5.5","none","54.06","51.9","56.39","42.8","44","99.4","49.61","True","1790132494.973","1790132514.9225","22.656","19.689","19.9502","0.2612","6701259644869.446","FLOP/s","True","37","42","0x0000000000000400"
"1155","1147","1147","1147","13801","13801","13801","True","-8","none","54.64","29.31","58.37","43.1","44","98.5","50.4","True","1790132525.5797","1790132544.6153","21.61","18.7613","19.0362","0.2749","7032642604778.009","FLOP/s","True","36","40","0x0000000000000400"
"1200","1192","1192","1192","13801","13801","13801","True","-8","none","57","22.94","60.92","43.4","44","99.1","52.49","True","1790132555.222","1790132573.4489","21.014","17.9631","18.2268","0.2637","7345136885401.783","FLOP/s","True","34","39","0x0000000000000400"
"1252","1245","1245","1245","13801","13801","13801","True","-7","none","61.92","59.5","64.73","44","45","99.4","56.2","True","1790132584.2945","1790132601.7237","19.939","17.167","17.4295","0.2625","7685772776895.895","FLOP/s","True","32","37","0x0000000000000400"
"1297","1290","1290","1290","13801","13801","13801","True","-7","none","63.86","24.53","67.98","44.5","46","98.2","58.33","True","1790132612.1946","1790132628.9682","19.353","16.5158","16.773","0.2573","7988812543390.504","FLOP/s","True","32","36","0x0000000000000400"
"1350","1342","1342","1342","13801","13801","13801","True","-8","none","67.78","32.05","73","45.2","46","97.8","61.44","True","1790132639.5416","1790132655.6204","18.906","15.8751","16.0783","0.2031","8311193241157.252","FLOP/s","True","30","35","0x0000000000000400"
"1402","1395","1395","1395","13801","13801","13801","True","-7","none","71.43","36.04","76.85","46","47","98.3","64.59","True","1790132666.4689","1790132681.7432","17.793","15.0717","15.2744","0.2027","8754246672607.829","FLOP/s","True","29","33","0x0000000000000400"
"1447","1440","1440","1440","13801","13801","13801","True","-7","none","75.29","47.15","80.12","46.8","48","96.7","67.86","True","1790132692.3569","1790132707.2438","17.263","14.684","14.8876","0.2036","8985387766987.26","FLOP/s","True","28","32","0x0000000000000400"
"1500","1492","1492","1492","13801","13801","13801","True","-8","none","78.82","31.23","84.37","47.7","49","99.3","70.7","True","1790132717.5809","1790132731.9091","16.665","14.1152","14.3308","0.2156","9347462441807.287","FLOP/s","True","27","31","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","84.12","51.26","89.58","48.7","50","98.5","75.11","True","1790132742.3297","1790132756.1755","16.171","13.6453","13.8497","0.2044","9669331936488.516","FLOP/s","True","26","30","0x0000000000000400"
"1597","1590","1590","1590","13801","13801","13801","True","-7","none","88.7","36.85","95.1","49.5","51","98","78.8","True","1790132766.5461","1790132779.9169","15.707","13.1554","13.37","0.2147","10029476522960.135","FLOP/s","True","25","29","0x0000000000000400"
"1642","1635","1635","1635","13801","13801","13801","True","-7","none","93.27","54.05","99.66","50.6","52","98","82.83","True","1790132790.2786","1790132803.246","15.694","12.7651","12.9675","0.2024","10336135688545.748","FLOP/s","True","24","29","0x0000000000000400"
"1695","1687","1687","1687","13801","13801","13801","True","-8","none","97.07","43.67","105.69","51.5","53","97.5","86","True","1790132813.9612","1790132826.4819","15.078","12.3111","12.5181","0.207","10717301669392.58","FLOP/s","True","23","28","0x0000000000000400"
