target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,8088.948118106177,127.3,9251.0,1790318859.3021,1790318875.9404,0.819,1335.0,33,-420
960,960.0,9081.726582552295,136.91,9251.0,1790318888.4833,1790318903.2434,0.812,1335.0,29,-420
1065,1065.0,10067.929214150641,146.57,9251.0,1790318915.9815,1790318929.3342,0.819,1335.0,26,-420
1170,1170.0,11043.55496637742,154.43,9251.0,1790318941.9265,1790318954.0579,0.812,1335.0,24,-420
1275,1275.0,12031.14932590747,163.6,9251.0,1790318966.8697,1790318978.0163,0.819,1335.0,22,-420
1380,1380.0,13051.727953063004,172.65,9251.0,1790318990.5911,1790319000.8576,0.812,1335.0,20,-420
1485,1485.0,14062.101515584103,184.53,9251.0,1790319013.2379,1790319022.7769,0.812,1410.0,19,-420
1590,1590.0,15057.637861304756,204.53,9251.0,1790319035.3552,1790319044.2766,0.85,1515.0,18,-420
1695,1695.0,16058.485878373527,235.24,9251.0,1790319056.9256,1790319065.3136,0.9,1605.0,17,-420
1800,1773.0,16773.205865404736,264.06,9251.0,1790319077.4618,1790319085.4508,0.944,1695.0,16,-420
1905,1779.0,16739.990831943265,258.62,9251.0,1790319098.1202,1790319106.129,0.941,1687.5,16,-420
2010,1776.0,16755.5569575267,260.45,9251.0,1790319118.6324,1790319126.6318,0.938,1687.5,16,-420
2115,1769.0,16759.01773444608,268.5,9251.0,1790319139.1446,1790319147.1353,0.938,1680.0,16,-420
