target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,2741.9105768184377,112.38,9251.0,1790318202.8074,1790318223.2591,0.819,1335.0,40,-420
960,960.0,3067.9991865452103,119.49,9251.0,1790318235.7223,1790318253.9662,0.812,1335.0,37,-420
1065,1065.0,3386.412016277354,124.74,9251.0,1790318266.4786,1790318283.0063,0.812,1335.0,33,-420
1170,1170.0,3708.581660790718,129.45,9251.0,1790318295.715,1790318310.794,0.819,1335.0,30,-420
1275,1275.0,4028.6675933620654,137.25,9251.0,1790318323.3072,1790318337.2174,0.812,1335.0,28,-420
1380,1380.0,4348.679609540615,142.71,9251.0,1790318349.7416,1790318362.6302,0.812,1335.0,26,-420
1485,1485.0,4664.285573156635,146.65,9251.0,1790318375.1741,1790318387.1971,0.819,1410.0,24,-420
1590,1590.0,4984.733856431536,158.27,9251.0,1790318399.915,1790318411.1905,0.85,1515.0,23,-420
1695,1695.0,5302.2268438186475,182.53,9251.0,1790318423.6715,1790318434.2415,0.894,1605.0,22,-420
1800,1800.0,5614.776308654556,208.8,9251.0,1790318446.3833,1790318456.3489,0.956,1710.0,20,-420
1905,1905.0,5916.402048214446,247.19,9251.0,1790318468.5715,1790318478.0238,1.038,1800.0,19,-420
2010,1920.8,5956.160981767203,270.45,9251.0,1790318490.2305,1790318499.6482,1.069,1830.0,19,-420
2115,1920.8,5953.380911050126,267.12,9251.0,1790318511.8142,1790318521.2468,1.069,1815.0,18,-420
