target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,537.7175673352637,131.04,9251.0,1790315460.5623,1790315469.8925,0.819,1335.0,19,-420
960,960.0,537.9064553466952,129.8,9251.0,1790315481.7531,1790315491.066,0.819,1335.0,18,-420
1065,1065.0,538.0718074043198,129.1,9251.0,1790315503.3433,1790315512.6588,0.819,1335.0,18,-420
1170,1170.0,538.4533030678058,136.9,9251.0,1790315524.9827,1790315534.2856,0.819,1335.0,18,-420
1275,1275.0,538.0828144764669,135.1,9251.0,1790315546.5571,1790315555.8698,0.819,1335.0,19,-420
1380,1380.0,536.5975441506506,135.76,9251.0,1790315568.0851,1790315577.4285,0.819,1335.0,19,-420
1485,1485.0,538.8715793806169,135.16,9251.0,1790315589.2085,1790315598.5,0.812,1410.0,19,-420
1590,1590.0,539.5346872003137,140.62,9251.0,1790315610.266,1790315619.5484,0.85,1515.0,19,-420
1695,1695.0,540.0652953304506,147.79,9251.0,1790315631.363,1790315640.6268,0.894,1605.0,19,-420
1800,1800.0,540.53745168065,163.17,9251.0,1790315652.3847,1790315661.635,0.95,1710.0,19,-420
1905,1905.0,540.7172642874169,187.81,9251.0,1790315673.4226,1790315682.6822,1.031,1800.0,19,-420
2010,1935.9,540.884271890031,197.41,9251.0,1790315694.5759,1790315703.8228,1.081,1845.0,18,-420
2115,1936.8,540.7197251287477,196.22,9251.0,1790315715.6025,1790315724.8637,1.081,1845.0,19,-420
