target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,280.15482832622934,98.18,9251.0,1790316606.1781,1790316625.7759,0.819,1335.0,39,-420
960,960.0,314.9324500380591,104.31,9251.0,1790316638.0225,1790316655.4652,0.812,1335.0,35,-420
1065,1065.0,349.21486509878355,110.87,9259.6,1790316667.6717,1790316683.3888,0.819,1335.0,32,-420
1170,1170.0,383.86597529689544,116.3,9251.0,1790316695.8372,1790316710.1511,0.819,1335.0,29,-420
1275,1275.0,417.8164338011516,119.97,9251.0,1790316722.3646,1790316735.5408,0.812,1335.0,27,-420
1380,1380.0,452.38714093703317,126.94,9251.0,1790316747.6735,1790316759.7913,0.819,1335.0,24,-420
1485,1485.0,487.15110728795696,127.53,9251.0,1790316772.055,1790316783.309,0.819,1410.0,22,-420
1590,1590.0,521.8908524172564,142.86,9251.0,1790316795.3715,1790316805.9095,0.85,1515.0,21,-420
1695,1695.0,556.207072518691,156.28,9251.0,1790316818.1214,1790316828.0052,0.894,1605.0,20,-420
1800,1800.0,591.1117315117227,189.02,9251.0,1790316840.2457,1790316849.5355,0.956,1710.0,18,-420
1905,1905.0,626.8421057920191,228.16,9251.0,1790316861.7828,1790316870.5448,1.038,1800.0,17,-420
2010,1935.0,636.2847081671475,239.29,9251.0,1790316883.0103,1790316891.6346,1.069,1830.0,17,-420
2115,1935.0,636.3377663240149,237.93,9251.0,1790316904.0619,1790316912.7024,1.075,1830.0,18,-420
