"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","140.95","19.04","149.51","56.6","59","96.5","120.58","True","1790317555.0841","1790317574.1211","23.311","18.6718","19.0388","0.367","6377210948248.754","FLOP/s","True","35","43","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","151.45","20.55","161.76","56.8","58","96.4","127.37","True","1790317586.5762","1790317603.5165","21.117","16.6178","16.9438","0.326","7165447870712.715","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9259.9","9251","9501","True","0","none","159.84","17.17","172.04","57.5","59","94.9","131.86","True","1790317615.7277","1790317631.022","19.471","14.9868","15.2951","0.3083","7945266845383.29","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","172.3","20.67","181.89","57.7","59","98.1","139.41","True","1790317643.1517","1790317657.0485","17.922","13.6639","13.8997","0.2358","8714478745795.255","FLOP/s","True","25","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","181.4","18.54","192.87","57.9","60","95.6","144.48","True","1790317669.2098","1790317682.0377","16.784","12.5939","12.8255","0.2316","9454905036291.945","FLOP/s","True","24","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","189.42","36.87","203.96","58.5","60","97.6","148.08","True","1790317694.0298","1790317705.9128","15.729","11.687","11.8839","0.1969","10188560078621.389","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","202.57","69.34","217.57","59.2","61","96.6","157.15","True","1790317717.8475","1790317728.8237","15.15","10.7693","10.9724","0.2031","11056818170664.049","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","222.9","24.33","245.71","60.6","63","97.3","168.63","True","1790317741.1193","1790317751.357","14.051","10.0494","10.2392","0.1898","11848869457708.402","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","8782.1","810","9251","True","0","none","261.94","22.75","284.41","63.4","66","93.3","195.12","True","1790317763.2876","1790317772.8683","13.572","9.4235","9.5769","0.1534","12635843103178.81","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1800","1715","1680","1800","9251","9251","9251","False","-85","below","269.16","70.57","290.22","64.4","67","95.5","201.05","True","1790317784.9171","1790317794.4434","13.561","9.3691","9.5308","0.1617","12709221500230.104","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1725","1710","1905","9251","9251","9251","False","-180","below","270.75","89.35","292.33","64.9","67","98","204.13","True","1790317806.3924","1790317815.9125","13.512","9.3625","9.5255","0.163","12718125057412.977","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004"
"2010","1710.9","1665","1815","9251","9251","9251","False","-299.1","below","265.86","51.12","289.21","64.8","67","96.9","201.71","True","1790317828.0173","1790317837.5501","13.57","9.3654","9.5347","0.1693","12714267399745.76","FLOP/s","True","17","25","0x0000000000000404;0x0000000000000004;0x0000000000000400"
"2115","1714.4","1620","1950","9251","9251","9251","False","-400.6","below","265.28","38.85","289.85","64.9","68","96.2","201.5","True","1790317849.6528","1790317859.1784","13.587","9.3654","9.5218","0.1563","12714181736801.238","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
