"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","132.11","19.53","145.36","52.5","54","97.8","97.81","True","1790315742.8172","1790315752.0753","13.1","9.1146","9.2572","0.1426","564940101669.2634","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","139.55","66.36","147.04","55.2","56","99.9","104.62","True","1790315764.0147","1790315773.2594","13.506","9.1016","9.2468","0.1453","565748646134.587","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","138.96","55.96","148.72","57.2","58","99.8","104.6","True","1790315785.5944","1790315794.8733","13.524","9.0944","9.2718","0.1774","566196928398.0262","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","140.17","55.83","149.07","55.1","56","99.9","104.1","True","1790315807.1016","1790315816.3355","13.029","9.0832","9.2356","0.1524","566890465757.5752","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","136.69","36.59","148.73","53.9","55","94.6","103.53","True","1790315828.256","1790315837.4977","13.523","9.079","9.2446","0.1657","567156759630.1536","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","137.92","34.38","150.21","56.4","58","97.7","102.84","True","1790315849.7788","1790315859.0215","13.003","9.0694","9.2399","0.1705","567756429624.7611","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","137.57","20.98","151.3","57","58","94.9","103","True","1790315870.9297","1790315880.1299","13.017","9.063","9.2019","0.1389","568156202042.2368","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","8754.5","810","9251","True","0","none","145.92","20.66","158.18","55.5","56","92.5","111.01","True","1790315892.0858","1790315901.3194","13.535","9.0551","9.2356","0.1804","568649050008.7462","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","156.52","61.87","166.94","54.9","56","97.8","117.55","True","1790315913.6031","1790315922.8162","13.024","9.0465","9.2128","0.1663","569191574195.8175","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","167.07","54.82","183.45","57.2","59","94.9","125.43","True","1790315934.6719","1790315943.8786","13.023","9.0421","9.2062","0.164","569466464931.6616","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","185.6","53.51","202.14","58.1","59","96.1","140.2","True","1790315955.7277","1790315964.8993","13.061","9.0338","9.1731","0.1393","569989734937.9615","byte/s","True","16","24","0x0000000000000001;0x0000000000000000"
"2010","1942.1","1935","1950","9251","9251","9251","False","-67.9","below","195.36","32.98","215","58.2","60","94.1","147.69","True","1790315976.9234","1790315986.1038","12.99","9.0328","9.1821","0.1493","570052824208.7009","byte/s","True","17","24","0x0000000000000600;0x0000000000000400"
"2115","1945.6","1935","1950","9251","9251","9251","False","-169.4","below","200.74","34.05","214.9","57.7","59","94.1","151.41","True","1790315997.9711","1790316007.1606","12.988","9.0349","9.1916","0.1567","569923600220.9397","byte/s","True","17","24","0x0000000000000600;0x0000000000000400"
