target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,1421.599572162035,121.05,9016.5,1790316931.2125,1790316950.5975,0.819,1335.0,38,-420
960,960.0,1594.8816777627487,128.98,9251.0,1790316962.4991,1790316979.8065,0.812,1335.0,35,-420
1065,1065.0,1769.0173026430846,136.82,9251.0,1790316991.8815,1790317007.424,0.812,1335.0,31,-420
1170,1170.0,1943.0319679105107,143.36,9251.0,1790317019.3771,1790317033.53,0.812,1335.0,28,-420
1275,1275.0,2116.357035630334,148.0,9251.0,1790317045.9934,1790317059.02,0.812,1335.0,26,-420
1380,1380.0,2285.0201938043297,156.43,9251.0,1790317071.3809,1790317083.4223,0.812,1335.0,24,-420
1485,1485.0,2460.6114126275684,160.71,9251.0,1790317095.6178,1790317106.8169,0.812,1410.0,22,-420
1590,1590.0,2630.07044743388,182.97,9251.0,1790317118.7794,1790317129.2709,0.85,1515.0,21,-420
1695,1695.0,2808.563957274031,202.4,9251.0,1790317141.548,1790317151.3522,0.894,1605.0,20,-420
1800,1800.0,2981.741456962977,250.3,9251.0,1790317163.7,1790317172.9437,0.956,1710.0,18,-420
1905,1855.3,3057.9300453760034,269.52,9251.0,1790317184.8336,1790317193.834,0.991,1755.0,18,-420
2010,1853.4,3056.751603284482,265.68,9251.0,1790317205.9371,1790317214.965,0.988,1755.0,18,-420
2115,1848.8,3061.3410910984803,263.19,9251.0,1790317227.04,1790317236.0383,0.994,1755.0,18,-420
