"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","131.04","46.22","140.35","53.1","54","96.5","97.13","True","1790315460.5623","1790315469.8925","13.03","9.1476","9.3273","0.1797","537717567335.2636","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","129.8","24.15","141.96","55.3","57","97.9","98.14","True","1790315481.7531","1790315491.066","13.529","9.1443","9.3073","0.1629","537906455346.6952","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","129.1","16.29","144.11","57.1","58","95.3","97.47","True","1790315503.3433","1790315512.6588","13.56","9.1415","9.3098","0.1682","538071807404.3198","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","136.9","66.63","144.08","55.3","56","100","103.24","True","1790315524.9827","1790315534.2856","13.522","9.1351","9.3046","0.1695","538453303067.8058","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","135.1","57.11","143.59","53.9","55","100","102.47","True","1790315546.5571","1790315555.8698","13.547","9.1413","9.309","0.1676","538082814476.4669","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","135.76","54.16","144.81","56.4","58","97.8","101.35","True","1790315568.0851","1790315577.4285","12.994","9.1666","9.341","0.1743","536597544150.6506","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","135.16","40.69","145.75","57.9","59","94.6","101.32","True","1790315589.2085","1790315598.5","13.043","9.128","9.2896","0.1617","538871579380.61694","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","140.62","34.79","152.64","56.1","57","98.4","105.67","True","1790315610.266","1790315619.5484","12.955","9.1167","9.2777","0.1609","539534687200.31366","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","147.79","26.48","161.85","54.9","56","96.4","111.37","True","1790315631.363","1790315640.6268","13.02","9.1078","9.2647","0.1569","540065295330.4506","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","163.17","26.6","174.62","56","58","95.2","122.82","True","1790315652.3847","1790315661.635","13.018","9.0998","9.2505","0.1506","540537451680.64996","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","187.81","93.89","198.91","59.8","61","100","141.13","True","1790315673.4226","1790315682.6822","12.975","9.0968","9.2607","0.1639","540717264287.4169","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2010","1935.9","1935","1950","9251","9251","9251","False","-74.1","below","197.41","78.45","210.55","59.8","61","97.8","157.83","True","1790315694.5759","1790315703.8228","13.004","9.094","9.251","0.157","540884271890.031","byte/s","True","17","24","0x0000000000000400"
"2115","1936.8","1935","1950","9251","9251","9251","False","-178.2","below","196.22","71.97","210.26","58.8","60","95.6","148.11","True","1790315715.6025","1790315724.8637","12.953","9.0968","9.2558","0.159","540719725128.7476","byte/s","True","17","24","0x0000000000000400"
