target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,564.9401016692634,132.11,9251.0,1790315742.8172,1790315752.0753,0.819,1335.0,18,-420
960,960.0,565.748646134587,139.55,9251.0,1790315764.0147,1790315773.2594,0.819,1335.0,19,-420
1065,1065.0,566.1969283980262,138.96,9251.0,1790315785.5944,1790315794.8733,0.812,1335.0,19,-420
1170,1170.0,566.8904657575752,140.17,9251.0,1790315807.1016,1790315816.3355,0.819,1335.0,19,-420
1275,1275.0,567.1567596301536,136.69,9251.0,1790315828.256,1790315837.4977,0.819,1335.0,19,-420
1380,1380.0,567.7564296247612,137.92,9251.0,1790315849.7788,1790315859.0215,0.819,1335.0,19,-420
1485,1485.0,568.1562020422368,137.57,9251.0,1790315870.9297,1790315880.1299,0.812,1410.0,18,-420
1590,1590.0,568.6490500087463,145.92,8754.5,1790315892.0858,1790315901.3194,0.85,1515.0,18,-420
1695,1695.0,569.1915741958175,156.52,9251.0,1790315913.6031,1790315922.8162,0.894,1605.0,18,-420
1800,1800.0,569.4664649316617,167.07,9251.0,1790315934.6719,1790315943.8786,0.95,1710.0,18,-420
1905,1905.0,569.9897349379615,185.6,9251.0,1790315955.7277,1790315964.8993,1.031,1800.0,18,-420
2010,1942.1,570.0528242087009,195.36,9251.0,1790315976.9234,1790315986.1038,1.081,1845.0,19,-420
2115,1945.6,569.9236002209396,200.74,9251.0,1790315997.9711,1790316007.1606,1.075,1845.0,19,-420
