"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","8987.2","810","9251","True","0","none","135.44","15.07","143.44","56","58","95.1","114.5","True","1790318539.6758","1790318556.753","21.721","16.7916","17.0773","0.2857","8825956149493.627","FLOP/s","True","32","40","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","141.98","25.1","150.94","56.3","57","95.9","117.52","True","1790318569.3829","1790318584.8545","20.086","15.1896","15.4747","0.2851","9756806521170.717","FLOP/s","True","29","37","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","146.93","16.15","160.4","57.2","59","94.4","120.16","True","1790318597.5435","1790318611.689","18.437","13.9136","14.1447","0.2311","10651621919644.652","FLOP/s","True","26","34","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","154.91","16.6","167.95","56.8","58","92.6","125.08","True","1790318624.0407","1790318637.154","17.32","12.8837","13.1171","0.2334","11503062903606.654","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","161.9","23.36","175.91","57.4","59","96","129.24","True","1790318649.376","1790318661.5749","16.743","11.9962","12.2009","0.2047","12354108198516.56","FLOP/s","True","23","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","169.53","37.19","183.31","57.7","59","97.1","133.14","True","1790318674.2389","1790318685.7562","15.783","11.2777","11.5169","0.2391","13141128880233.676","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","182.51","67.02","194.31","58.1","60","98.3","142.09","True","1790318698.0403","1790318708.87","15.245","10.6324","10.8283","0.1959","13938666794225.96","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","194.67","22.72","215.92","58.8","61","96.8","150.42","True","1790318721.4036","1790318731.6356","14.69","10.0813","10.2395","0.1582","14700765725797.107","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","229.89","69.33","248.36","61.3","63","100","174.99","True","1790318744.0771","1790318753.8283","14.119","9.5888","9.7505","0.1616","15455727386994.512","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","262.15","42.19","289.23","63.6","66","97.8","196.65","True","1790318766.3207","1790318775.6474","13.559","9.1656","9.3247","0.1591","16169394756096.668","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1807.9","1785","1905","9251","9251","9251","False","-97.1","below","260.22","32.69","290.56","63.9","67","95","196.6","True","1790318787.9746","1790318797.3085","13.518","9.1563","9.3338","0.1774","16185743501239.295","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2010","1819.4","1800","1935","9251","9251","9251","False","-190.6","below","262.16","33.85","290.4","64.2","67","90.9","198.54","True","1790318809.4827","1790318818.8246","13.539","9.1621","9.3372","0.1752","16175603207118.531","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000600"
"2115","1799.1","1740","1920","9251","9251","9251","False","-315.9","below","269.8","88.66","289.36","65.3","67","97.1","204.13","True","1790318831.1441","1790318840.4651","13.56","9.1643","9.3243","0.16","16171631465732.287","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
