target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,8825.956149493626,135.44,8987.2,1790318539.6758,1790318556.753,0.812,1335.0,34,-420
960,960.0,9756.806521170716,141.98,9251.0,1790318569.3829,1790318584.8545,0.812,1335.0,31,-420
1065,1065.0,10651.621919644653,146.93,9251.0,1790318597.5435,1790318611.689,0.812,1335.0,28,-420
1170,1170.0,11503.062903606655,154.91,9251.0,1790318624.0407,1790318637.154,0.812,1335.0,27,-420
1275,1275.0,12354.10819851656,161.9,9251.0,1790318649.376,1790318661.5749,0.812,1335.0,24,-420
1380,1380.0,13141.128880233677,169.53,9251.0,1790318674.2389,1790318685.7562,0.812,1335.0,23,-420
1485,1485.0,13938.666794225961,182.51,9251.0,1790318698.0403,1790318708.87,0.812,1410.0,22,-420
1590,1590.0,14700.765725797108,194.67,9251.0,1790318721.4036,1790318731.6356,0.85,1515.0,20,-420
1695,1695.0,15455.727386994511,229.89,9251.0,1790318744.0771,1790318753.8283,0.9,1605.0,19,-420
1800,1800.0,16169.394756096668,262.15,9251.0,1790318766.3207,1790318775.6474,0.956,1710.0,19,-420
1905,1807.9,16185.743501239294,260.22,9251.0,1790318787.9746,1790318797.3085,0.956,1710.0,18,-420
2010,1819.4,16175.603207118531,262.16,9251.0,1790318809.4827,1790318818.8246,0.969,1725.0,18,-420
2115,1799.1,16171.631465732287,269.8,9251.0,1790318831.1441,1790318840.4651,0.956,1710.0,18,-420
