target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,273.51949903705037,141.84,9251.0,1790316317.8881,1790316328.8856,0.819,1335.0,22,-420
960,960.0,286.6206605861918,149.29,9251.0,1790316341.1323,1790316351.657,0.812,1335.0,21,-420
1065,1065.0,297.502888128924,149.01,9251.0,1790316363.8958,1790316373.9914,0.812,1335.0,20,-420
1170,1170.0,305.5964003921089,149.48,8782.1,1790316386.0731,1790316395.8921,0.812,1335.0,19,-420
1275,1275.0,311.80606454755235,158.05,9251.0,1790316408.1208,1790316417.7466,0.812,1335.0,19,-420
1380,1380.0,317.18521641690376,156.14,9251.0,1790316429.8559,1790316439.352,0.812,1335.0,19,-420
1485,1485.0,321.83422072082203,158.39,9251.0,1790316451.4355,1790316460.7796,0.812,1410.0,19,-420
1590,1590.0,324.4786367940844,166.98,9251.0,1790316472.9397,1790316482.2194,0.85,1515.0,19,-420
1695,1695.0,325.7768391905341,184.94,9251.0,1790316493.9973,1790316503.2091,0.894,1605.0,19,-420
1800,1800.0,326.682792218497,205.84,9251.0,1790316515.0945,1790316524.2904,0.95,1695.0,18,-420
1905,1905.0,326.56612799263706,234.15,9251.0,1790316536.181,1790316545.4108,1.038,1800.0,18,-420
2010,1938.5,326.94590019406206,249.99,9251.0,1790316557.7413,1790316566.9384,1.075,1830.0,18,-420
2115,1935.9,326.7011478695151,248.2,9251.0,1790316578.8051,1790316588.0031,1.075,1830.0,18,-420
