"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","164.29","106.27","168.2","46.6","49","100","60.79","True","59.249","16.0461","16.3471","0.301","8222648375050.113","FLOP/s","True","31","109","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","173","110.09","177.2","51.1","53","100","149.57","True","17.366","14.3024","14.5227","0.2203","9225124019981.72","FLOP/s","True","27","32","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","183.96","129.61","188.7","53","54","99.2","156.87","True","15.768","12.9215","13.1468","0.2253","10210998868684.83","FLOP/s","True","24","29","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","194.01","163.06","196.96","52.3","53","100","164.53","True","14.667","11.7582","11.9052","0.147","11221199509311.492","FLOP/s","True","21","27","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","196.59","82.92","207.49","52.8","55","98.1","168.92","True","13.575","10.7959","10.9364","0.1405","12221380692512.082","FLOP/s","True","20","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","201.63","40.79","218.47","52.8","54","96.3","172.24","True","13.049","9.9756","10.1218","0.1462","13226423115910.953","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","218.72","27.98","234.96","53.6","56","94.4","183.16","True","11.97","9.2451","9.4035","0.1584","14271567527781.766","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","235.85","46.3","253.54","54.5","56","95.6","196.2","True","11.412","8.5653","8.721","0.1558","15404260223319.414","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","9251","9251","9251","True","0","none","258.12","55.24","284.49","56.3","59","99.5","212.34","True","10.878","8.043","8.2066","0.1637","16404525722948.766","FLOP/s","True","15","20","0x0000000000000001;0x0000000000000000"
"1815","1777","1755","1800","9251","9251","9251","False","-38","below","283.41","70.72","309.89","58.5","61","97.2","229.6","True","10.324","7.7441","7.8659","0.1218","17037719365007.453","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1920","1780","1755","1800","9251","9251","9251","False","-140","below","284.55","69.17","311.46","59","61","100","230.94","True","10.325","7.7355","7.8597","0.1242","17056504682536.832","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004"
"2025","1773","1710","1800","9251","9251","9251","False","-252","below","293.42","134.71","309.78","59.3","61","100","238.84","True","10.299","7.7387","7.8676","0.1289","17049541864395.172","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000000"
"2130","1769","1665","1785","9251","9251","9251","False","-361","below","296.45","161.24","310.02","59.5","61","96.9","241.44","True","10.308","7.7466","7.869","0.1224","17032175384825.174","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000000"
