"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9270.2","9251","9501","True","0","none","177.35","19.88","204.78","48.7","50","92.5","143.58","True","9.856","7.0549","7.1757","0.1208","547915666638.9558","byte/s","True","13","18","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","187.1","59.4","205.17","51.1","52","95.1","150.7","True","9.734","7.0527","7.17","0.1173","548083831786.6784","byte/s","True","13","18","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","194.7","97.87","208.67","52.9","54","100","153.7","True","9.218","7.0452","7.1547","0.1096","548671004013.5668","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","188.46","52.74","207.73","50.5","51","96.3","152.26","True","9.731","7.0477","7.1795","0.1317","548469012953.26154","byte/s","True","13","18","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","194.39","86.77","208.8","48.7","49","98.2","156.02","True","9.756","7.0484","7.1832","0.1348","548415717914.164","byte/s","True","13","18","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","191.9","31.59","208.14","48.4","50","99.7","151.74","True","9.239","7.0486","7.1712","0.1226","548406163408.6153","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","196.76","120.73","208.47","51","52","97.2","173.45","True","9.165","7.0437","7.1486","0.1049","548780679888.0261","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","188.66","31.57","213.71","52.7","54","97.8","153.21","True","9.707","7.0434","7.1636","0.1201","548804568247.0396","byte/s","True","13","18","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","9251","9251","9251","True","0","none","205.41","88.14","221.66","51.5","52","96.7","165.71","True","9.718","7.0447","7.1731","0.1284","548706986576.95026","byte/s","True","13","18","0x0000000000000001;0x0000000000000000"
"1815","1815","1815","1815","9251","9251","9251","True","0","none","221.9","133","232.24","50.7","51","100","176.36","True","9.182","7.04","7.1539","0.1139","549068647398.9622","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"1920","1920","1920","1920","9251","9251","9251","True","0","none","231.16","94.53","250.34","51.6","54","96.2","184.03","True","9.193","7.0387","7.1762","0.1375","549175938770.3232","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2025","2023.9","2010","2025","9251","9251","9251","True","-1.1","none","244.42","45.1","273.07","53.4","55","98.9","207.29","True","9.223","7.038","7.1565","0.1185","549231949131.94464","byte/s","True","14","17","0x0000000000000000"
"2130","2023.8","2010","2025","9251","9251","9251","False","-106.2","below","250.9","90.89","274.05","52.9","54","94.5","199.74","True","9.165","7.0351","7.1522","0.1172","549457541960.124","byte/s","True","13","17","0x0000000000000000"
