"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","6801","6801","6801","True","0","none","73.29","56.72","74.78","51.4","53","98.4","67.89","True","43.738","36.8975","37.5336","0.6361","3575889616060.5034","FLOP/s","True","66","77","0x0000000000000001;0x0000000000000000"
"960","960","960","960","6801","6801","6801","True","0","none","82.44","55.47","86.52","54.6","56","98","75.18","True","39.229","32.458","33.1367","0.6787","4064989947211.1084","FLOP/s","True","59","69","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","6801","6801","6801","True","0","none","91.44","67.18","94.14","57.3","59","97","82.57","True","35.765","29.2839","29.9484","0.6645","4505592742041.403","FLOP/s","True","53","63","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","6801","6801","6801","True","0","none","101.11","75.86","103.49","59.5","61","97.9","90.66","True","33.086","26.7531","27.4039","0.6507","4931808943272.364","FLOP/s","True","48","58","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","6801","6801","6801","True","0","none","113.46","73.19","118.6","61.4","63","97.8","101.57","True","30.702","24.7272","25.3936","0.6664","5335877838840.8955","FLOP/s","True","45","54","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","6801","6801","6801","True","0","none","127.66","89.16","131.37","63.5","65","97","111.44","True","29.164","22.9007","23.3109","0.4103","5761458303608.21","FLOP/s","True","42","51","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","6801","6801","6801","True","0","none","145.37","82.93","151.46","65.9","68","96.9","125.43","True","27.498","21.3824","21.8174","0.435","6170560732249.864","FLOP/s","True","39","48","0x0000000000000001;0x0000000000000000"
"1590","1589.2","1575","1590","6801","6801","6801","True","-0.8","none","165.43","105.57","175.39","68.9","71","95.9","141.32","True","26.166","20.1228","20.5657","0.4429","6556808959815.944","FLOP/s","True","37","46","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1695","1615.5","1590","1695","6801","6801","6801","False","-79.5","below","167.31","127.25","173.78","69.4","71","95.8","144.67","True","25.909","20.1215","20.532","0.4105","6557242648551.234","FLOP/s","True","37","46","0x0000000000000001;0x0000000000000004"
"1800","1622.8","1590","1800","6801","6801","6801","False","-177.2","below","169.75","162.09","185.75","69.8","71","97.3","146.56","True","25.853","20.152","20.5473","0.3953","6547296563452.856","FLOP/s","True","37","46","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1619.6","1590","1845","6801","6801","6801","False","-285.4","below","166.82","131.26","174.74","70.2","72","96.3","145.12","True","25.866","20.1653","20.5717","0.4064","6542993593073.232","FLOP/s","True","37","46","0x0000000000000001;0x0000000000000004"
"2010","1621.6","1590","1860","6801","6801","6801","False","-388.4","below","169.84","133.79","197.83","70.4","72","96.9","146.77","True","26.087","20.176","20.6151","0.4391","6539535521691.54","FLOP/s","True","37","47","0x0000000000000001;0x0000000000000004"
"2115","1608.9","1575","1635","6801","6801","6801","False","-506.1","below","167.92","117.86","174.18","70.3","72","96.8","146.7","True","25.839","20.1848","20.5982","0.4133","6536663770405.173","FLOP/s","True","38","46","0x0000000000000001;0x0000000000000004"
