"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.7","1230","1237","True","-1.3","none","50.84","14.75","53.66","42.9","43","96.3","47.36","True","17.008","14.4993","14.7617","0.2623","266596596717.3401","byte/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1395","1393.4","1387","1395","True","-1.6","none","52.17","15.85","55.35","42","42","96.4","48.41","True","15.917","13.4981","13.7369","0.2389","286371911214.1355","byte/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1545","1538.7","1537","1545","True","-6.3","none","53.07","18.38","56.26","41","41","98.8","49.03","True","15.34","13.0337","13.2767","0.243","296575430842.8841","byte/s","True","24","28","0x0000000000000001;0x0000000000000000"
"1702","1694.7","1687","1695","True","-7.3","none","53.17","16.36","56.42","40.9","41","98.7","49.06","True","15.375","13.0882","13.3122","0.2241","295340603496.98096","byte/s","True","25","28","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","True","-7","none","53.86","25.11","56.49","40.4","41","96.2","49.71","True","15.373","13.1254","13.35","0.2246","294503269761.60846","byte/s","True","24","28","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","True","-8","none","55.1","15.73","59.34","40.1","41","93.1","50.57","True","14.294","11.916","12.1036","0.1876","324392197760.65076","byte/s","True","22","26","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","True","-7","none","60.6","17.9","65.12","40.8","41","96.4","55.25","True","13.165","10.9","11.1085","0.2085","354630180785.7858","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","True","-7","none","65.9","18.4","70.37","41","42","90.6","59.42","True","12.087","10.0793","10.2891","0.2099","383507555999.6588","byte/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","True","-8","none","70.56","25.68","75.88","41.8","43","96.7","63.32","True","12.107","9.639","9.7982","0.1591","401022251566.7765","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2625","2596.6","2595","2610","True","-28.4","none","70.16","20.38","76.28","42.1","43","94.8","63.3","True","12.079","9.6239","9.7968","0.1729","401651840857.4951","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","True","-7","none","75.54","22.18","83.03","42.8","44","93.1","68.24","True","11.521","9.408","9.5626","0.1546","410870783710.09753","byte/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","True","-7","none","82.44","23.85","88.88","43.6","44","92","74.29","True","11.509","9.3308","9.4996","0.1688","414269077482.748","byte/s","True","17","21","0x0000000000000001;0x0000000000000000"
"3090","2985.4","2985","2992","False","-104.6","below","84.22","40.41","89.31","44.2","45","95.1","75.86","True","11.517","9.3343","9.4773","0.143","414116875181.78174","byte/s","True","17","21","0x0000000000000001;0x0000000000000000"
