"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.4","1230","1237","13801","13801","13801","True","-0.6","none","55.42","54.42","56.3","47.9","48","97.3","50.77","True","21.443","18.1926","18.4582","0.2656","7252473513544.875","FLOP/s","True","34","40","0x0000000000000400"
"1395","1389.4","1387","1395","13801","13801","13801","True","-5.6","none","59.26","41.76","62.36","47.5","48","98.1","54.09","True","18.792","15.768","15.9498","0.1818","8367664897674.854","FLOP/s","True","30","35","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","63.78","27.5","67.46","47.7","48","99","57.47","True","17.059","14.3218","14.5273","0.2055","9212637899956.328","FLOP/s","True","28","32","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","72.84","29.48","75.63","48.9","50","97.5","64.82","True","15.487","12.899","13.0835","0.1845","10228773895106.729","FLOP/s","True","25","29","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","89.01","72.96","93.23","51.2","52","99","78.22","True","14.41","11.7338","11.853","0.1192","11244586614886.51","FLOP/s","True","22","27","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","101.5","36.65","110.6","53.4","55","96.2","87.98","True","13.359","10.5183","10.6588","0.1404","12543955344247.127","FLOP/s","True","20","25","0x0000000000000400"
"2167","2152","2152","2152","13801","13801","13801","True","-15","none","110.5","54.64","116.2","54.7","56","98.2","95.3","True","12.782","10.1967","10.322","0.1253","12939659900330.754","FLOP/s","True","19","24","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","126.6","80.73","134.79","57.7","60","97.5","107.77","True","11.779","9.1106","9.2398","0.1292","14482209235691.496","FLOP/s","True","17","22","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","154.4","118.46","163.66","61.9","65","99.1","128.58","True","11.241","8.56","8.6911","0.1312","15413796518953.965","FLOP/s","True","16","21","0x0000000000000400"
"2625","2574.7","2535","2610","13801","13801","13801","False","-50.3","below","172.75","91.2","181.59","65.1","68","97.2","143.76","True","10.673","8.2644","8.3898","0.1254","15965006794990.377","FLOP/s","True","15","20","0x0000000000000400"
"2782","2587.3","2565","2692","13801","13801","13801","False","-194.7","below","171.46","63.54","181.72","66.2","68","97.7","143.24","True","10.69","8.282","8.4022","0.1202","15931169783242.93","FLOP/s","True","15","20","0x0000000000000400"
"2932","2575.1","2565","2602","13801","13801","13801","False","-356.9","below","174.05","102.46","180.19","66.6","68","97.3","145.1","True","10.636","8.287","8.4127","0.1258","15921516674469.186","FLOP/s","True","16","20","0x0000000000000004;0x0000000000000400"
"3090","2581.7","2557","2655","13801","13801","13801","False","-508.3","below","170.56","73.1","183.35","66.9","69","99","142.22","True","10.661","8.2986","8.4143","0.1157","15899297145352.59","FLOP/s","True","16","20","0x0000000000000400"
