"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","13801","13801","13801","True","-1.1","none","64.39","13.24","67.71","48.4","49","96.6","60.08","True","19.174","17.0096","17.2551","0.2455","3712609468492.455","FLOP/s","True","33","36","0x0000000000000400"
"1395","1393","1387","1395","13337","810","13801","True","-2","none","68.44","13.48","74.05","47.9","49","93.1","63.49","True","17.189","14.8602","15.1029","0.2427","4249598681153.096","FLOP/s","True","28","32","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","74.91","17.53","80.29","48.4","49","97.4","68.7","True","15.432","13.3625","13.5499","0.1873","4725894157456.911","FLOP/s","True","26","29","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","85.31","21.92","91.68","49.7","51","97.3","77.25","True","13.877","11.9335","12.0829","0.1494","5291817029061.584","FLOP/s","True","23","26","0x0000000000000004;0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","99.7","31.32","106.43","51.4","53","95.5","89.31","True","12.809","10.8822","11.0401","0.158","5803051050335.872","FLOP/s","True","21","24","0x0000000000000004;0x0000000000000400"
"2010","2002","2002","2002","13117.3","810","13801","True","-8","none","111.39","17.97","123.43","53.5","55","94","99.71","True","12.269","10.0177","10.1461","0.1284","6303848384274.351","FLOP/s","True","19","23","0x0000000000000400"
"2167","2145.8","2145","2160","13801","13801","13801","True","-21.2","none","117.03","18.36","129.16","54.6","56","94.1","102.92","True","11.316","9.4204","9.5528","0.1323","6703489192041.648","FLOP/s","True","18","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","134.6","28.32","148.27","57","59","95.6","117.48","True","10.744","8.6605","8.7944","0.1339","7291733741375.711","FLOP/s","True","17","20","0x0000000000000400"
"2475","2465.2","2460","2467","13376","7001","13801","True","-9.8","none","150.1","23.69","170.7","59.4","62","93","130.14","True","10.206","8.3176","8.4516","0.134","7592331107416.606","FLOP/s","True","16","19","0x0000000000000400"
"2625","2536.8","2505","2617","13801","13801","13801","False","-88.2","below","162.6","38.62","178.26","61.2","63","95.2","141.76","True","10.309","8.219","8.3688","0.1499","7683444691253.207","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000400"
"2782","2554.9","2505","2760","13376","7001","13801","False","-227.1","below","160.64","28.82","181.24","61.6","64","92.6","139.84","True","10.178","8.2256","8.3572","0.1316","7677224039277.936","FLOP/s","True","16","19","0x0000000000000400"
"2932","2553.4","2497","2760","13801","13801","13801","False","-378.6","below","160.54","28.79","177.64","61.7","64","93.1","139.75","True","10.148","8.2022","8.3324","0.1301","7699125368788.772","FLOP/s","True","16","19","0x0000000000000004;0x0000000000000400"
"3090","2551.6","2505","2760","13376","7001","13801","False","-538.4","below","158.43","29.04","178.78","61.9","65","93","138.02","True","10.11","8.2347","8.3597","0.125","7668739454919.011","FLOP/s","True","16","19","0x0000000000000400"
