"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","13801","13801","13801","True","-1.1","none","59.67","12.86","62.69","48.5","49","95","56.47","True","23.048","20.5298","20.862","0.3322","3935660106937.064","FLOP/s","True","39","43","0x0000000000000400"
"1395","1392.7","1387","1395","13801","13801","13801","True","-2.3","none","64.94","13.48","69.02","47.8","48","95.6","60.85","True","20.287","18.1184","18.3701","0.2517","4459458901003.001","FLOP/s","True","35","38","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","70.32","22.9","73.89","48.4","49","97.1","65.37","True","18.368","16.1892","16.4721","0.2828","4990861143998.221","FLOP/s","True","31","34","0x0000000000000400"
"1702","1695","1695","1695","13337","810","13801","True","-7","none","80.34","14.93","84.82","49.5","51","93.7","74.11","True","16.63","14.5454","14.7778","0.2324","5554893228193.772","FLOP/s","True","28","31","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","93.36","17.61","99.9","51.4","53","96.8","85.54","True","15.704","13.238","13.4195","0.1815","6103504679191.064","FLOP/s","True","25","29","0x0000000000000400"
"2010","2002","2002","2002","13236.2","810","13801","True","-8","none","106.38","17.86","116.12","53.5","55","92.9","96.22","True","14.069","12.1277","12.3263","0.1985","6662269807372.543","FLOP/s","True","23","26","0x0000000000000400"
"2167","2151.7","2145","2160","13210.5","810","13801","True","-15.3","none","113.54","18.56","121.27","54.7","56","92.3","102.24","True","13.405","11.4398","11.6105","0.1706","7062892225396.955","FLOP/s","True","22","25","0x0000000000000400"
"2317","2310","2310","2310","13151.4","810","13801","True","-7","none","125.33","20.26","139.48","57","59","92","112.16","True","12.787","10.5002","10.658","0.1579","7694934929307.259","FLOP/s","True","20","24","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","150.27","24.32","165.4","60.4","63","95.2","133.04","True","11.829","9.7695","9.914","0.1445","8270498440487.426","FLOP/s","True","19","22","0x0000000000000400"
"2625","2566.4","2542","2617","13801","13801","13801","False","-58.6","below","167.65","41.82","182.48","62.9","65","95.9","147.47","True","11.295","9.4356","9.5698","0.1342","8563096595677.579","FLOP/s","True","18","21","0x0000000000000400"
"2782","2578.6","2527","2760","13423.2","7001","13801","False","-203.4","below","163.72","29","182.23","62.8","66","89.5","145.63","True","11.758","9.4516","9.5811","0.1295","8548614302290.441","FLOP/s","True","18","22","0x0000000000000400"
"2932","2564.8","2497","2760","13812.1","13801","14001","False","-367.2","below","165.3","29.12","180.53","63.4","66","93.9","147.43","True","11.74","9.3361","9.4585","0.1223","8654356652888.607","FLOP/s","True","18","22","0x0000000000000004;0x0000000000000400"
"3090","2569.4","2542","2760","13801","13801","13801","False","-520.6","below","169.46","55.12","182.62","63.9","66","94.4","150.44","True","11.708","9.4473","9.5651","0.1177","8552484430934.287","FLOP/s","True","18","22","0x0000000000000400"
