"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","13801","13801","13801","True","-1.6","none","34.92","20.56","36.41","46.2","47","98.7","32.91","True","23.57","20.5971","20.8862","0.2891","2912021026980.511","FLOP/s","True","39","44","0x0000000000000400"
"1395","1393.6","1387","1395","13801","13801","13801","True","-1.4","none","37.74","28.95","38.84","44.5","45","97.4","35.31","True","20.884","18.3293","18.5667","0.2374","3272319721688.384","FLOP/s","True","35","39","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","39.31","18.71","40.52","43.9","44","97.4","36.43","True","19.211","16.5486","16.7644","0.2158","3624434418831.6104","FLOP/s","True","32","36","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","44.5","29.05","45.65","44.1","45","97.9","40.84","True","17.572","14.8893","15.1168","0.2275","4028331365067.941","FLOP/s","True","28","33","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","51.4","31.17","53.67","45","46","98.6","46.61","True","15.979","13.5026","13.6597","0.1571","4442052973944.874","FLOP/s","True","26","30","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","60.52","33.03","63.37","46.6","47","98.2","54.38","True","15.04","12.2595","12.4452","0.1857","4892466642587.276","FLOP/s","True","23","28","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","63.47","31.06","66.21","47.1","48","97.7","56.36","True","13.877","11.5828","11.7028","0.12","5178309511373.036","FLOP/s","True","22","26","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","71.1","35.17","74.92","48.8","50","98.4","62.39","True","12.88","10.6163","10.7536","0.1373","5649748240395.748","FLOP/s","True","20","24","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","84.19","51.21","88.49","50.8","52","97.5","73.42","True","12.307","9.9818","10.1132","0.1314","6008850726566.578","FLOP/s","True","19","23","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","100.85","74.67","105.19","53.5","55","97.2","87.53","True","11.822","9.2893","9.4245","0.1352","6456829978398.875","FLOP/s","True","17","22","0x0000000000000400"
"2782","2751.1","2745","2752","13801","13801","13801","False","-30.9","below","110.75","50.46","119.04","55.8","58","96.8","95.05","True","11.236","8.8386","8.9731","0.1345","6786040185406.839","FLOP/s","True","16","21","0x0000000000000400"
"2932","2750.8","2745","2752","13801","13801","13801","False","-181.2","below","112.56","66.13","117.6","56.8","58","98","96.36","True","11.194","8.9443","9.0623","0.118","6705850184664.457","FLOP/s","True","17","21","0x0000000000000400"
"3090","2752","2752","2752","13801","13801","13801","False","-338","below","110.35","43.91","118.26","56.8","58","97.3","94.6","True","11.22","8.9186","9.0464","0.1278","6725193840552.928","FLOP/s","True","17","21","0x0000000000000400"
