"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.5","1230","1237","13801","13801","13801","True","-2.5","none","54.26","15.57","57.96","44.9","45","98.1","49.55","True","13.864","11.5371","11.6978","0.1607","166102838298.90234","FLOP/s","True","22","26","0x0000000000000400"
"1395","1393.1","1387","1395","13182.4","810","13801","True","-1.9","none","55.81","12.34","59.54","43.8","44","91.9","50.53","True","12.809","10.9474","11.1022","0.1548","175050731518.59708","FLOP/s","True","21","24","0x0000000000000400"
"1545","1537","1537","1537","13151.4","810","13801","True","-8","none","56.11","13.03","61.79","43.4","44","93.4","50.52","True","12.25","10.3613","10.5181","0.1568","184952758091.4709","FLOP/s","True","20","23","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","62.01","14.65","66.98","43.6","44","94.9","55.52","True","11.762","9.9013","10.0185","0.1172","193545081132.6459","FLOP/s","True","19","22","0x0000000000000400"
"1852","1845","1845","1845","13079.3","810","13801","True","-7","none","64.31","15.6","71.54","43.7","45","90.9","58","True","11.733","9.6249","9.7437","0.1188","199103591851.22775","FLOP/s","True","18","22","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","72.19","17.32","78.72","44.6","45","93.7","65.03","True","11.716","9.4256","9.5421","0.1164","203311544007.9341","FLOP/s","True","18","22","0x0000000000000400"
"2167","2152.4","2152","2160","13079.3","810","13801","True","-14.6","none","74.6","17.68","80.14","44.9","46","90.2","66.45","True","11.174","9.3254","9.4562","0.1308","205496040535.61523","FLOP/s","True","18","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","79.32","19.43","86.64","45.8","47","94.8","70.92","True","11.211","9.1424","9.2668","0.1244","209610282279.86392","FLOP/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13401","7001","13801","True","-8","none","83.86","22.42","92.58","46.7","48","89.6","75.41","True","11.286","9.0585","9.1925","0.1341","211553030812.86563","FLOP/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13812.8","13801","14001","True","-8","none","93.11","25.04","102.5","48.2","49","93.4","83.69","True","11.213","8.9978","9.1328","0.135","212978831703.68115","FLOP/s","True","17","21","0x0000000000000400"
"2782","2751.6","2745","2752","13801","13801","13801","False","-30.4","below","104.79","48.46","110.9","49.9","51","97.7","93.13","True","10.79","8.9137","9.0498","0.1362","214988843336.64975","FLOP/s","True","17","20","0x0000000000000400"
"2932","2751.2","2745","2760","13401","7001","13801","False","-180.8","below","100.89","27.22","111.21","50.1","51","93.4","90.72","True","11.268","8.9417","9.0914","0.1497","214315742114.4794","FLOP/s","True","17","21","0x0000000000000400"
"3090","2751.2","2745","2760","13801","13801","13801","False","-338.8","below","103.39","34.93","111.39","50.8","52","97","92.83","True","11.274","8.9621","9.0991","0.137","213827145617.6925","FLOP/s","True","17","21","0x0000000000000400"
