target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,2745.4659836624883,117.39,9251.0,1790294432.8421,1790294453.2701,0.819,1335.0,40,-420
960,960.0,3069.244336100732,122.51,9251.0,1790294465.7769,1790294483.9469,0.819,1335.0,36,-420
1065,1065.0,3389.4920892314267,126.62,9251.0,1790294496.4971,1790294512.9652,0.819,1335.0,33,-420
1170,1170.0,3710.4683922107474,133.7,9251.0,1790294525.1585,1790294540.2397,0.819,1335.0,30,-420
1275,1275.0,4031.610519892786,141.09,9251.0,1790294552.7128,1790294566.6222,0.819,1335.0,27,-420
1380,1380.0,4343.498277546001,147.05,9251.0,1790294578.5937,1790294591.4769,0.819,1335.0,26,-420
1485,1485.0,4661.537442789225,151.56,9251.0,1790294603.6086,1790294615.6009,0.819,1410.0,24,-420
1590,1590.0,4968.081255913948,166.19,9251.0,1790294627.8046,1790294639.0794,0.85,1515.0,23,-420
1695,1695.0,5273.327424728074,189.62,9251.0,1790294651.1423,1790294661.7414,0.894,1605.0,21,-420
1800,1800.0,5573.686718544044,217.0,9251.0,1790294673.8244,1790294683.8572,0.956,1710.0,20,-420
1905,1905.0,5855.833352180428,258.05,9251.0,1790294695.9064,1790294705.4705,1.038,1800.0,19,-420
2010,1918.2,5890.0398793753875,279.56,9251.0,1790294717.4635,1790294726.9776,1.062,1815.0,19,-420
2115,1916.5,5888.132634166448,277.89,9251.0,1790294739.0735,1790294748.5699,1.056,1815.0,19,-420
