target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,1427.1270067041708,121.49,9251.0,1790293182.5377,1790293201.8453,0.819,1335.0,39,-420
960,960.0,1601.341527276015,128.32,8987.2,1790293213.8081,1790293231.0432,0.812,1335.0,35,-420
1065,1065.0,1776.6653099696,137.32,9251.0,1790293243.0217,1790293258.544,0.819,1335.0,31,-420
1170,1170.0,1952.0701095395698,142.02,9251.0,1790293270.1394,1790293284.2474,0.8155,1335.0,28,-420
1275,1275.0,2123.7361328377006,148.7,9251.0,1790293296.0754,1790293309.0697,0.812,1335.0,26,-420
1380,1380.0,2298.468481280114,153.9,8867.3,1790293320.9115,1790293332.8875,0.812,1335.0,24,-420
1485,1485.0,2470.038411542445,161.06,9251.0,1790293344.6767,1790293355.8256,0.812,1410.0,22,-420
1590,1590.0,2644.706564292884,178.72,8806.7,1790293367.4546,1790293377.8724,0.85,1515.0,21,-420
1695,1695.0,2820.059140149883,205.98,9251.0,1790293389.6672,1790293399.4078,0.9,1605.0,20,-420
1800,1800.0,2990.9323596427575,239.13,9251.0,1790293411.2164,1790293420.4073,0.956,1710.0,19,-420
1905,1852.1,3074.113026342572,261.18,9265.7,1790293432.2388,1790293441.1946,0.994,1755.0,18,-420
2010,1861.8,3073.417340245558,258.87,8754.5,1790293452.8139,1790293461.7699,0.994,1755.0,18,-420
2115,1865.3,3075.022871236475,254.79,8754.5,1790293473.431,1790293482.3906,0.994,1755.0,18,-420
