"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","8829","810","9251","True","0","none","139.58","15.06","156.36","53.6","56","90.6","112.26","True","1790292579.7896","1790292590.7466","14.643","10.7431","10.9604","0.2173","274996845355.7542","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","149.64","26.55","162.05","57","59","98.3","118.68","True","1790292602.461","1790292612.9255","14.058","10.2616","10.4666","0.205","287899135964.94275","FLOP/s","True","20","26","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","150.09","16.04","165.49","55.4","56","94.8","117.9","True","1790292624.5908","1790292634.6195","13.502","9.8855","10.0351","0.1496","298854080483.0354","FLOP/s","True","19","25","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","8782.1","810","9251","True","0","none","150.99","15.91","168.71","55.1","57","94.4","119.27","True","1790292646.1653","1790292655.9134","13.513","9.6131","9.7496","0.1366","307322980532.3372","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","8782.1","810","9251","True","0","none","152.19","17.08","173.26","57.7","59","92.2","120.12","True","1790292667.7673","1790292677.3476","13.542","9.42","9.5799","0.1599","313621715534.20935","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","8782.1","810","9251","True","0","none","155.56","18.37","173.63","55.8","57","90.6","121.28","True","1790292689.3958","1790292698.822","12.992","9.2701","9.4243","0.1542","318693617669.80664","FLOP/s","True","18","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","162.23","54.15","175.09","55.2","57","97.6","127.09","True","1790292710.3508","1790292719.6603","13.009","9.126","9.3096","0.1836","323724003404.2877","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","171.5","48.17","186.32","58.5","60","96.4","134.2","True","1790292731.424","1790292740.6343","12.98","9.0518","9.2138","0.162","326378222136.0788","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","182.4","27.71","199.3","57.4","59","97.5","143.04","True","1790292752.552","1790292761.714","12.982","9.0167","9.1643","0.1476","327647550847.3886","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","197.45","27.6","218.86","57.4","59","95.1","155.03","True","1790292773.6042","1790292782.7664","13.014","8.9915","9.1675","0.1759","328565399948.98157","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","8754.5","810","9251","True","0","none","228.27","28.74","255.68","59.5","62","94.1","179.48","True","1790292794.6683","1790292803.8136","12.999","8.9813","9.1434","0.1621","328939902488.1835","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2010","1936.8","1920","1950","8754.5","810","9251","False","-73.2","below","239.1","33.57","272.2","60.5","63","91.3","188.42","True","1790292815.7716","1790292824.9236","12.97","8.9743","9.1545","0.1802","329195871713.22266","FLOP/s","True","17","24","0x0000000000000600;0x0000000000000400;0x0000000000000624"
"2115","1936.8","1920","1950","8754.5","810","9251","False","-178.2","below","238.99","31.86","269.82","60.4","63","91.8","187.93","True","1790292836.7747","1790292845.9096","13.067","8.9775","9.1328","0.1553","329078828219.84","FLOP/s","True","17","24","0x0000000000000600;0x0000000000000400;0x0000000000000624"
