target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6405.328025677345,142.03,9251.0,1790293794.169,1790293813.1232,0.812,1335.0,38,-420
960,960.0,7197.199181937805,150.83,8987.2,1790293825.0884,1790293841.9642,0.819,1335.0,34,-420
1065,1065.0,7980.896615067883,161.35,9251.0,1790293853.74,1790293868.9304,0.812,1335.0,31,-420
1170,1170.0,8750.023990898939,171.68,9251.0,1790293880.7253,1790293894.5635,0.812,1335.0,28,-420
1275,1275.0,9492.693136189397,179.59,9251.0,1790293906.6807,1790293919.4604,0.812,1335.0,25,-420
1380,1380.0,10236.598223038878,184.29,8867.3,1790293931.4595,1790293943.2766,0.812,1335.0,24,-420
1485,1485.0,11095.339770252129,198.82,9251.0,1790293955.2132,1790293966.1449,0.812,1410.0,22,-420
1590,1590.0,11884.562247077314,217.29,8806.7,1790293977.986,1790293988.2283,0.85,1515.0,21,-420
1695,1695.0,12680.475829556402,257.68,8782.1,1790294000.1249,1790294009.664,0.894,1605.0,19,-420
1800,1700.8,12780.857222354189,263.93,9251.0,1790294021.7333,1790294031.2237,0.9,1620.0,18,-420
1905,1707.5,12784.292138195353,263.77,9251.0,1790294043.2891,1790294052.7551,0.906,1635.0,18,-420
2010,1717.5,12761.75822341557,260.74,8782.1,1790294064.336,1790294073.8271,0.9,1620.0,19,-420
2115,1719.2,12753.421117288339,263.53,8782.1,1790294085.3918,1790294094.8982,0.906,1627.5,18,-420
