target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6664.640668238822,134.47,9251.0,1790294112.769,1790294131.9141,0.819,1335.0,38,-420
960,960.0,7487.377158153274,141.18,9251.0,1790294144.1231,1790294161.2081,0.819,1335.0,34,-420
1065,1065.0,8310.779870252523,151.24,9251.0,1790294173.3636,1790294188.7662,0.812,1335.0,31,-420
1170,1170.0,9133.62514737916,156.11,9251.0,1790294200.7952,1790294214.7914,0.812,1335.0,28,-420
1275,1275.0,9954.913868439915,165.32,9251.0,1790294226.7665,1790294239.646,0.812,1335.0,26,-420
1380,1380.0,10769.303346306877,174.12,9251.0,1790294251.6467,1790294263.5134,0.812,1335.0,24,-420
1485,1485.0,11585.422783148913,178.32,9251.0,1790294275.3305,1790294286.3769,0.812,1410.0,22,-420
1590,1590.0,12392.462406075123,197.75,8806.7,1790294298.0449,1790294308.3318,0.85,1515.0,21,-420
1695,1695.0,13208.809941500072,233.56,8782.1,1790294320.2,1790294329.8801,0.894,1605.0,19,-420
1800,1759.4,13742.33967301964,265.35,9251.0,1790294341.7064,1790294351.0331,0.938,1680.0,18,-420
1905,1772.6,13742.188047062253,276.67,9251.0,1790294362.9396,1790294372.2409,0.931,1665.0,19,-420
2010,1771.8,13734.087762843234,262.29,9265.7,1790294383.894,1790294393.1922,0.931,1665.0,19,-420
2115,1773.3,13737.493356037974,259.61,8782.1,1790294405.0383,1790294414.3612,0.931,1665.0,19,-420
