target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,535.4318383284938,134.71,9251.0,1790291730.9639,1790291740.3033,0.819,1335.0,19,-420
960,960.0,535.9536499682465,128.29,9251.0,1790291751.9423,1790291761.2734,0.819,1335.0,19,-420
1065,1065.0,535.8706155498387,130.7,9251.0,1790291772.9783,1790291782.3176,0.819,1335.0,19,-420
1170,1170.0,536.3365271169431,130.04,8754.5,1790291794.0756,1790291803.429,0.819,1335.0,19,-420
1275,1275.0,536.3032008048699,129.38,8754.5,1790291815.2931,1790291824.6238,0.819,1335.0,19,-420
1380,1380.0,536.3292229261525,133.2,9251.0,1790291836.3656,1790291845.7057,0.819,1335.0,18,-420
1485,1485.0,536.690583083513,134.8,9251.0,1790291857.3364,1790291866.6441,0.819,1410.0,19,-420
1590,1590.0,537.3256728412399,139.28,9265.7,1790291878.5217,1790291887.8268,0.85,1515.0,18,-420
1695,1695.0,538.2980726099076,146.43,8782.1,1790291899.6045,1790291908.9025,0.894,1605.0,18,-420
1800,1800.0,538.3649374828858,157.71,8754.5,1790291920.561,1790291929.8645,0.95,1710.0,19,-420
1905,1905.0,538.8958439602601,176.62,8754.5,1790291941.5394,1790291950.8288,1.025,1800.0,19,-420
2010,1947.4,538.6663211936643,186.98,8754.5,1790291962.6337,1790291971.9399,1.075,1845.0,19,-420
2115,1948.2,539.178767204168,188.59,8754.5,1790291983.7276,1790291993.018,1.075,1845.0,18,-420
