"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","153.4","20.58","163.88","56.2","58","98.5","129.8","True","1790293500.1336","1790293515.0865","18.917","14.6792","14.9491","0.2699","6122546998871.679","FLOP/s","True","28","35","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","165.51","26.31","177.35","56.8","58","98.5","136.56","True","1790293527.0831","1790293540.4074","16.871","13.0775","13.3241","0.2466","6872410768353.564","FLOP/s","True","25","31","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","8867.3","810","9251","True","0","none","174.89","15.13","189.55","57.4","60","93.8","142.51","True","1790293552.0479","1790293564.0428","15.737","11.8073","12.0009","0.1936","7611709931660.435","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","8829","810","9251","True","0","none","182.31","16.43","202.89","57.4","59","90.8","145.95","True","1790293575.8156","1790293586.7856","14.638","10.7567","10.9691","0.2124","8355142328987.273","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","196.96","36.18","213.53","58.3","60","95.7","153.87","True","1790293598.5117","1790293608.5792","13.514","9.9039","10.0647","0.1608","9074617738792.775","FLOP/s","True","19","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","204.99","26.45","225.48","58.4","60","94.5","159.09","True","1790293620.0614","1790293629.4389","12.978","9.2062","9.3748","0.1686","9762320926769.516","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","214.4","41.27","234.78","58.4","60","95.5","163.67","True","1790293641.0946","1790293650.1066","12.421","8.8665","9.0164","0.1499","10136391582064.809","FLOP/s","True","17","23","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","227.18","40.15","249.1","59.5","62","95.2","176.36","True","1790293661.593","1790293670.9157","13.022","9.1823","9.323","0.1407","9787766084238.6","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","246.66","25.14","276.3","61.1","64","95.7","191.67","True","1790293682.716","1790293691.9616","13.026","9.0898","9.2458","0.156","9887380724684.027","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1768.2","1740","1800","8754.5","810","9251","False","-31.8","below","256.62","25.75","289.71","61.4","65","90.9","200.01","True","1790293703.9116","1790293713.1756","12.997","9.1152","9.266","0.1508","9859806732754.576","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004"
"1905","1783.2","1740","1905","8754.5","810","9251","False","-121.8","below","255.71","28.25","292.35","62","65","89.5","199.89","True","1790293724.9215","1790293734.1988","13.035","9.1124","9.2786","0.1661","9862772103165.6","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004"
"2010","1777.1","1725","1950","8754.5","810","9251","False","-232.9","below","259.26","32.7","291.13","62.3","66","89.2","203.79","True","1790293746.0152","1790293755.2856","12.975","9.113","9.269","0.156","9862204015382.646","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000400"
"2115","1753.2","1680","1845","9251","9251","9251","False","-361.8","below","267.06","55.79","289.89","63.5","66","95.9","209.24","True","1790293767.0682","1790293776.3401","13.016","9.1062","9.2733","0.1671","9869533787110.582","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000400"
