"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","8867.3","810","9251","True","0","none","125.59","15.31","138.24","53.3","55","93.1","103.11","True","1790292290.728","1790292302.6593","15.721","11.7507","11.9296","0.1789","329842720132.47375","byte/s","True","22","29","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","132.44","16.56","144.49","56.3","58","95.7","107.68","True","1790292314.5566","1790292325.9073","15.211","11.1608","11.3507","0.1898","347275328354.3247","byte/s","True","21","28","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","8829","810","9251","True","0","none","134.67","16.32","148.69","55","56","92.9","108.75","True","1790292337.8966","1790292348.7592","14.613","10.6575","10.8597","0.2022","363675484099.51917","byte/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","140.17","29.97","151.21","55.1","57","97.1","111.94","True","1790292360.3981","1790292370.8619","14.093","10.2732","10.4596","0.1864","377279726746.3302","byte/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9264.2","9251","9501","True","0","none","140.83","16.14","156.69","57.6","59","94.8","111.02","True","1790292382.5841","1790292392.7335","13.555","9.9883","10.1469","0.1586","388043688176.2594","byte/s","True","19","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","8806.7","810","9251","True","0","none","141.93","18.77","157.4","55.4","56","94.8","112.41","True","1790292404.1823","1790292414.1207","13.496","9.7659","9.9375","0.1715","396877398728.86194","byte/s","True","19","25","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","8782.1","810","9251","True","0","none","144.44","20.72","160.19","53.7","55","91.2","115.29","True","1790292425.7496","1790292435.4488","13.56","9.5596","9.6996","0.14","405443375542.02496","byte/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","154.5","32.06","168.51","55.6","58","97.6","121.03","True","1790292447.4033","1790292456.942","12.97","9.3803","9.5439","0.1636","413193887758.7988","byte/s","True","18","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","169.18","27.08","186.7","58.9","60","97.3","132.5","True","1790292468.5346","1790292477.9453","12.981","9.2416","9.4079","0.1662","419394301964.4066","byte/s","True","18","24","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","184.07","28.56","204.17","58","60","95.9","145.04","True","1790292489.547","1790292498.8183","12.972","9.1002","9.2685","0.1683","425912517549.3445","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","211.72","36.89","232.23","59","61","97.8","166.89","True","1790292510.508","1790292519.6572","12.993","8.9895","9.1492","0.1596","431155127317.8633","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2010","1937.6","1935","1950","8754.5","810","9251","False","-72.4","below","222.71","32.65","247.42","59.4","62","94.2","175.83","True","1790292531.6116","1790292540.6979","12.98","8.952","9.0883","0.1363","432962272332.47687","byte/s","True","17","24","0x0000000000000600;0x0000000000000400"
"2115","1938.5","1935","1950","8754.5","810","9251","False","-176.5","below","221.58","32.29","248.23","59.4","61","94.2","175.19","True","1790292552.6627","1790292561.7644","13.001","8.9515","9.1054","0.1539","432987254188.145","byte/s","True","17","24","0x0000000000000600;0x0000000000000400"
