target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,562.7712029149194,131.6,8782.1,1790292011.1145,1790292020.4289,0.819,1335.0,19,-420
960,960.0,564.0971304006874,132.6,8754.5,1790292032.066,1790292041.3333,0.819,1335.0,18,-420
1065,1065.0,564.2008388000494,133.2,8754.5,1790292053.1196,1790292062.4058,0.819,1335.0,19,-420
1170,1170.0,564.8375835811107,134.67,8754.5,1790292074.1324,1790292083.398,0.819,1335.0,18,-420
1275,1275.0,565.0667653291109,132.93,8754.5,1790292095.2265,1790292104.4889,0.819,1335.0,19,-420
1380,1380.0,565.8454387667431,137.77,8754.5,1790292116.3174,1790292125.5737,0.819,1335.0,19,-420
1485,1485.0,565.7921735423049,139.14,9251.0,1790292137.3371,1790292146.5996,0.819,1410.0,19,-420
1590,1590.0,566.9182648135048,145.7,9251.0,1790292158.3556,1790292167.5945,0.85,1515.0,19,-420
1695,1695.0,567.2970690896276,152.5,9251.0,1790292179.4279,1790292188.6615,0.894,1605.0,19,-420
1800,1800.0,568.109953394056,164.12,9251.0,1790292200.4478,1790292209.6848,0.95,1710.0,19,-420
1905,1905.0,567.9824231214261,182.4,9251.0,1790292221.4723,1790292230.7072,1.025,1800.0,19,-420
2010,1945.6,568.7018621241938,197.05,9251.0,1790292242.5054,1790292251.7158,1.075,1845.0,18,-420
2115,1949.1,568.1984830782243,195.35,9265.7,1790292263.5518,1790292272.7832,1.075,1845.0,19,-420
