"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","134.47","91.08","138.35","56.1","58","97.2","114.91","True","1790294112.769","1790294131.9141","23.328","18.8563","19.1469","0.2906","6664640668238.822","FLOP/s","True","35","43","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","141.18","48.12","148.04","56.8","58","98.5","118.73","True","1790294144.1231","1790294161.2081","21.098","16.7843","17.0874","0.303","7487377158153.273","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","151.24","83.89","158.3","57.4","59","97.3","125.01","True","1790294173.3636","1790294188.7662","19.497","15.1214","15.4095","0.2881","8310779870252.522","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","156.11","22.48","168.24","57.3","59","96.9","131.08","True","1790294200.7952","1790294214.7914","17.913","13.7591","13.9954","0.2363","9133625147379.16","FLOP/s","True","26","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","165.32","24.68","177.83","57.6","59","96.6","136.82","True","1790294226.7665","1790294239.646","16.755","12.624","12.8846","0.2606","9954913868439.914","FLOP/s","True","24","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","174.12","41.53","187.33","58.1","60","98","136.88","True","1790294251.6467","1790294263.5134","15.749","11.6693","11.8712","0.2019","10769303346306.877","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","178.32","21.81","196.68","58.1","60","92.5","143.18","True","1790294275.3305","1790294286.3769","14.65","10.8473","11.0505","0.2032","11585422783148.914","FLOP/s","True","21","27","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","8806.7","810","9251","True","0","none","197.75","21.37","223.59","59.4","62","92.5","158.01","True","1790294298.0449","1790294308.3318","14.052","10.1409","10.2925","0.1516","12392462406075.123","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","8782.1","810","9251","True","0","none","233.56","22.88","257.32","61.5","64","94.5","184.01","True","1790294320.2","1790294329.8801","13.501","9.5142","9.6781","0.1639","13208809941500.072","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1800","1759.4","1680","1785","9251","9251","9251","False","-40.6","below","265.35","30.79","289.4","63.5","66","98.5","205.95","True","1790294341.7064","1790294351.0331","13.059","9.1448","9.3266","0.1818","13742339673019.64","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1772.6","1755","1785","9251","9251","9251","False","-132.4","below","276.67","133.41","291.15","64.2","66","97.1","204.48","True","1790294362.9396","1790294372.2409","12.986","9.1449","9.3016","0.1567","13742188047062.252","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004"
"2010","1771.8","1695","1920","9265.7","9251","9501","False","-238.2","below","262.29","33.43","290.2","63.5","66","94.4","205.9","True","1790294383.894","1790294393.1922","13.06","9.1503","9.2973","0.147","13734087762843.234","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000400"
"2115","1773.3","1740","1950","8782.1","810","9251","False","-341.7","below","259.61","32.96","290.81","63.3","67","91.2","202.84","True","1790294405.0383","1790294414.3612","12.998","9.148","9.3163","0.1683","13737493356037.975","FLOP/s","True","18","24","0x0000000000000004;0x0000000000000400"
