"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","135.81","35.82","143.06","55.8","58","98","114.32","True","1790294766.7858","1790294783.785","21.19","16.6981","16.9933","0.2953","8875408481675.725","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","146.56","90.12","152.91","57.2","58","98.4","121.42","True","1790294795.9863","1790294811.3847","19.457","15.1138","15.3965","0.2827","9805762399103.434","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","156.88","88.77","161.68","56.6","58","97.1","127.19","True","1790294823.5066","1790294837.5895","17.871","13.8501","14.0853","0.2352","10700408319788.244","FLOP/s","True","26","33","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","163.37","112.27","168.85","57.4","59","98.2","130.72","True","1790294849.3467","1790294862.4184","16.831","12.8124","13.0654","0.2531","11567116663860.879","FLOP/s","True","24","31","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","166.04","53.51","175.65","57","58","98.6","131.78","True","1790294874.2337","1790294886.3829","16.209","11.9567","12.1465","0.1898","12394918641522.785","FLOP/s","True","22","30","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","174.44","66.71","185.21","57.9","60","96.3","136.19","True","1790294898.6409","1790294910.0565","15.715","11.2236","11.4186","0.195","13204525568856.252","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","183.1","29.17","194.22","57.6","59","95.1","140.73","True","1790294922.3803","1790294933.1723","14.637","10.5899","10.792","0.2021","13994674462680.701","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","205.26","87.63","216.6","59.5","61","97.9","155.72","True","1790294945.0603","1790294955.2583","14.057","10.0365","10.1966","0.1602","14766375062119.535","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","229.54","71.07","245.87","61.2","63","100","171.69","True","1790294967.165","1790294976.8684","13.559","9.5494","9.7023","0.1529","15519572654089.248","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","262.4","35.78","289.3","63.6","66","95.9","196.24","True","1790294988.8322","1790294998.121","13.534","9.1241","9.2909","0.1668","16242966978119.717","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1785.9","1710","1815","9251","9251","9251","False","-119.1","below","280.82","173.73","291.53","64.5","67","100","207.44","True","1790295010.324","1790295019.5798","13.018","9.1177","9.258","0.1404","16254341710018.322","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004"
"2010","1801.8","1770","1815","9251","9251","9251","False","-208.2","below","279.19","160.18","289.63","64.6","66","100","210.28","True","1790295031.4757","1790295040.7574","13.529","9.1254","9.2809","0.1555","16240647313016.012","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
"2115","1800.9","1755","1815","9251","9251","9251","False","-314.1","below","276.52","133.08","290.1","64.3","66","98.1","208.39","True","1790295053.03","1790295062.3278","13.515","9.1287","9.3044","0.1756","16234677472807.39","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
