target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,281.4794934520646,99.89,9251.0,1790292864.0331,1790292883.5389,0.819,1335.0,39,-420
960,960.0,316.0456280730763,104.78,8987.2,1790292895.5235,1790292912.9063,0.812,1335.0,35,-420
1065,1065.0,350.665083627457,108.97,9259.6,1790292924.7603,1790292940.4233,0.812,1335.0,32,-420
1170,1170.0,385.57205213848823,114.11,8938.4,1790292952.3424,1790292966.5866,0.819,1335.0,28,-420
1275,1275.0,419.8829522133522,119.27,9251.0,1790292978.1471,1790292991.223,0.819,1335.0,26,-420
1380,1380.0,454.7117913442648,124.84,9251.0,1790293003.0101,1790293015.0651,0.819,1335.0,24,-420
1485,1485.0,489.1576387138219,126.37,8849.0,1790293026.9239,1790293038.1449,0.819,1410.0,23,-420
1590,1590.0,523.6311013996925,143.58,9251.0,1790293049.991,1790293060.4914,0.85,1515.0,21,-420
1695,1695.0,558.7091437365895,156.91,8806.7,1790293072.2591,1790293082.0796,0.894,1605.0,19,-420
1800,1800.0,594.3543777964079,178.9,8754.5,1790293093.8292,1790293103.0704,0.95,1695.0,18,-420
1905,1905.0,628.5675805360465,215.04,8723.4,1790293114.8959,1790293123.6305,1.038,1800.0,17,-420
2010,1935.9,638.1852643942057,235.7,8723.4,1790293135.389,1790293144.0099,1.075,1830.0,17,-420
2115,1936.9,638.1685136922604,243.62,8723.4,1790293155.9026,1790293164.5433,1.075,1830.0,17,-420
