target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1590,1590.0,15053.8549941079,210.08,9251.0,1790226602.2067,1790226611.145,0.85,1515.0,18,-420
1545,1545.0,14642.990848540303,201.02,9251.0,1790226623.4695,1790226632.6609,0.831,1470.0,18,-420
1500,1500.0,14218.716345743056,187.97,9251.0,1790226645.0675,1790226654.5067,0.812,1425.0,19,-420
1455,1455.0,13797.162743261062,181.51,9251.0,1790226666.672,1790226676.3962,0.812,1380.0,20,-420
1410,1410.0,13360.85467463967,176.94,9251.0,1790226688.3484,1790226698.4032,0.812,1335.0,20,-420
1380,1380.0,13068.564222441244,174.67,9251.0,1790226710.4917,1790226720.7517,0.8155,1335.0,20,-420
1335,1335.0,12612.91509013214,167.26,9251.0,1790226732.7789,1790226743.4083,0.819,1335.0,21,-420
1290,1290.0,12180.516084237996,167.61,9251.0,1790226755.4664,1790226766.4364,0.819,1335.0,21,-420
1245,1245.0,11764.158850728913,160.89,9251.0,1790226778.7205,1790226790.1001,0.819,1335.0,23,-420
1200,1200.0,11350.662832308491,160.36,9251.0,1790226802.4553,1790226814.2449,0.819,1335.0,24,-420
