"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","210.08","85.91","222.3","60.4","62","97.6","155.56","True","1790226602.2067","1790226611.145","13.032","8.7646","8.9344","0.1697","15053854994107.9","FLOP/s","True","16","24","0x0000000000000001;0x0000000000000000"
"1545","1545","1545","1545","9251","9251","9251","True","0","none","201.02","124.27","211.04","59","61","100","151.99","True","1790226623.4695","1790226632.6609","13.555","9.0105","9.1924","0.1819","14642990848540.303","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1500","1500","1500","1500","9251","9251","9251","True","0","none","187.97","101.63","198.01","58.6","60","97.8","141.95","True","1790226645.0675","1790226654.5067","13.582","9.2794","9.4335","0.154","14218716345743.057","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1455","1455","1455","1455","9251","9251","9251","True","0","none","181.51","83.53","192.23","58.2","60","98.3","136.77","True","1790226666.672","1790226676.3962","13.541","9.5629","9.7279","0.1649","13797162743261.062","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1410","1410","1410","1410","9251","9251","9251","True","0","none","176.94","55.97","187.43","57.8","59","97.9","135.17","True","1790226688.3484","1790226698.4032","14.085","9.8752","10.0588","0.1836","13360854674639.67","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","174.67","107.43","182.36","58.1","59","96.1","133.75","True","1790226710.4917","1790226720.7517","14.146","10.0961","10.261","0.1649","13068564222441.244","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1335","1335","1335","1335","9251","9251","9251","True","0","none","167.26","65.25","177.69","57.8","59","98.9","128.97","True","1790226732.7789","1790226743.4083","14.601","10.4608","10.6297","0.1689","12612915090132.14","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1290","1290","1290","1290","9251","9251","9251","True","0","none","167.61","107.06","175.13","57.8","59","97.8","131.38","True","1790226755.4664","1790226766.4364","15.193","10.8322","10.9747","0.1426","12180516084237.996","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1245","1245","1245","1245","9251","9251","9251","True","0","none","160.89","71.45","170.57","57.5","59","100","126.75","True","1790226778.7205","1790226790.1001","15.706","11.2155","11.3775","0.162","11764158850728.912","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1200","1200","1200","1200","9251","9251","9251","True","0","none","160.36","106.5","165.96","57.4","59","100","126.92","True","1790226802.4553","1790226814.2449","15.754","11.6241","11.7928","0.1687","11350662832308.492","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
