"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","52.87","35.01","54.52","42","42","97.6","45.36","True","17.196","13.7112","13.9129","0.2017","281920050278.1595","byte/s","True","25","32","0x0000000000000001;0x0000000000000000"
"1395","1393.3","1387","1395","15655.5","810","16301","True","-1.7","none","52","12.41","56.05","40.9","41","93.8","45.51","True","16.146","12.7638","12.9676","0.2038","302846202198.62244","byte/s","True","24","30","0x0000000000000001;0x0000000000000000"
"1545","1540.7","1537","1545","15913.5","7001","16301","True","-4.3","none","53.4","14.08","56.56","40.7","41","94","46.69","True","16.121","12.5739","12.7751","0.2012","307421096512.02203","byte/s","True","24","30","0x0000000000000001;0x0000000000000000"
"1702","1695.6","1695","1702","16301","16301","16301","True","-6.4","none","53.09","13.69","56.76","39.9","40","97.3","46.3","True","16.166","12.6178","12.8324","0.2146","306350004870.9255","byte/s","True","24","30","0x0000000000000001;0x0000000000000000"
"1852","1846.7","1837","1852","15655.5","810","16301","True","-5.3","none","52.57","12.5","57.21","39.8","40","93.7","46.01","True","16.129","12.6161","12.8295","0.2135","306392615842.8777","byte/s","True","24","30","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15596.9","810","16301","True","-8","none","56.36","13.34","59.99","39.6","40","91.5","48.82","True","15.056","11.4427","11.6074","0.1647","337811161921.6596","byte/s","True","22","28","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","60.98","16.8","65.55","39.9","40","98.6","52.19","True","13.977","10.5351","10.6948","0.1597","366912058687.20807","byte/s","True","20","26","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","65.52","18.27","70.9","40.6","41","98.4","55.22","True","12.934","9.7674","9.9085","0.1412","395753700555.56836","byte/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","70.84","22.49","76.3","41.3","42","98.4","59.98","True","12.924","9.3856","9.5261","0.1405","411851351971.72565","byte/s","True","18","24","0x0000000000000001;0x0000000000000000"
"2625","2595","2595","2595","16301","16301","16301","True","-30","none","69.92","22.1","75.67","41.5","42","98.7","59.64","True","13.033","9.723","9.8882","0.1652","397560557496.1522","byte/s","True","18","24","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","77.26","22.98","83.6","42.4","43","97.8","64.97","True","12.378","9.1746","9.3039","0.1293","421324880743.0277","byte/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","82.59","26.62","88.95","43.3","44","98.6","69.53","True","12.333","9.1162","9.2501","0.1339","424021653646.9924","byte/s","True","18","23","0x0000000000000001;0x0000000000000000"
"3090","2986.2","2985","2992","15784.3","7001","16301","False","-103.8","below","79.93","22.57","89.08","43.3","44","89.8","67.51","True","12.355","9.1678","9.317","0.1492","421636847215.8771","byte/s","True","18","23","0x0000000000000001;0x0000000000000000"
