"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","51.65","16.49","54.17","47.9","48","98.5","48.15","True","20.446","18.0529","18.3007","0.2478","4678512150322.465","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1395","1392.7","1387","1395","16301","16301","16301","True","-2.3","none","56.39","12.26","59.62","47.6","48","98.9","52.04","True","18.26","16.0171","16.2627","0.2455","5273134001954.767","FLOP/s","True","31","34","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","60.14","6.89","64.45","47.5","48","95.4","54.99","True","16.651","14.5015","14.6817","0.1802","5824260391913.928","FLOP/s","True","28","31","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","15681.4","810","16301","True","-7","none","70.46","7.15","75.76","48.5","49","94.6","64.02","True","15.589","13.1417","13.3612","0.2194","6426889341827.384","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","82.67","15.38","89.26","50.4","51","97.4","74.58","True","14.519","12.09","12.2799","0.1899","6985991395128.4375","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","96.93","13.45","106","52.4","54","98.1","86.55","True","13.435","11.1412","11.3231","0.1819","7580894925547.546","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2159.2","2145","2160","16301","16301","16301","True","-7.8","none","102.39","17.22","111.32","53.8","55","100","90.86","True","12.896","10.4986","10.6761","0.1775","8044916821012.2705","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2317","2302.5","2295","2310","16301","16301","16301","True","-14.5","none","106.9","27.47","117.05","54.5","56","98.1","94.56","True","12.363","9.9478","10.0963","0.1485","8490390260234.691","FLOP/s","True","19","23","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15440.4","810","16301","True","-8","none","111.88","9.71","126.29","54.8","57","89.3","97.29","True","11.29","9.208","9.3396","0.1316","9172537711869.143","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"2625","2615.8","2610","2617","16301","16301","16301","True","-9.2","none","119.54","10.22","132.68","56.2","58","95.6","103","True","10.746","8.7702","8.9075","0.1373","9630348358710.785","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","129.72","24.31","144.09","58","60","97.7","111.72","True","10.217","8.0412","8.1374","0.0963","10503517222966.135","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","144.57","11.47","166.6","60.4","63","93.6","123.47","True","9.671","7.6299","7.7146","0.0847","11069621145036.238","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"3090","2985.1","2977","3015","16301","16301","16301","False","-104.9","below","162.92","51.53","181.11","63.4","66","97.5","138.29","True","9.689","7.4776","7.5818","0.1042","11295199638031.025","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
