"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","16301","16301","16301","True","-1","none","63.24","8.24","67.26","47.8","48","98","58.88","True","20.43","17.9854","18.2614","0.2761","4492443475092.338","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1395","1392.9","1387","1395","16301","16301","16301","True","-2.1","none","69.29","7.7","74.03","47.7","49","96.7","63.93","True","18.269","15.9605","16.2057","0.2452","5062383676672.968","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","15727.3","810","16301","True","-8","none","74.08","6.99","79.39","48","49","93.7","67.92","True","16.658","14.4619","14.7164","0.2544","5586953009192.689","FLOP/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","84.67","12.22","91","49.8","51","99","76.55","True","15.057","13.1018","13.3146","0.2128","6166973276395.017","FLOP/s","True","25","28","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","98.59","9.14","106.89","51.3","53","97.1","88.18","True","13.993","12.0498","12.206","0.1562","6705356929281.017","FLOP/s","True","23","26","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","113.55","9.58","124.17","53.8","55","96.5","100.84","True","13.43","11.1077","11.2743","0.1666","7274056988838.458","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2158.8","2145","2160","16301","16301","16301","True","-8.2","none","117.97","10.44","130.31","55","57","96.8","104.02","True","12.36","10.462","10.6243","0.1622","7722997013436.905","FLOP/s","True","20","23","0x0000000000000001;0x0000000000000000"
"2317","2301.7","2280","2310","16301","16301","16301","True","-15.3","none","124.03","12.8","136.8","56","58","97.4","108.4","True","11.828","9.902","10.033","0.131","8159820258981.261","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2475","2466.6","2460","2467","16301","16301","16301","True","-8.4","none","132.54","22.18","145.82","57.2","59","95.5","115.77","True","11.283","9.1887","9.3199","0.1312","8793229095507.871","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"2625","2610","2610","2610","16301","16301","16301","True","-15","none","136.03","10.31","152.3","57.7","60","94.3","117.58","True","10.741","8.7687","8.9084","0.1397","9214419718376.484","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","145.47","12.57","164.45","59.2","61","96.8","125.27","True","10.208","8.0252","8.1157","0.0905","10068011452013.186","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2916.9","2887","2925","16315.3","16301","16501","True","-15.1","none","161.42","12.81","186.51","61.6","65","92.9","138.74","True","9.679","7.6444","7.7418","0.0974","10569596828589.889","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","2916.7","2887","2992","16301","16301","16301","False","-173.3","below","165.26","29.16","188.19","62.7","65","97","141.71","True","9.676","7.6543","7.7751","0.1207","10555904008994.057","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
