"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.1","1230","1237","16301","16301","16301","True","-0.9","none","57.75","25.84","59.9","46.8","47","99.4","51.94","True","18.848","15.8472","16.0828","0.2355","8325823165609.451","FLOP/s","True","30","35","0x0000000000000001;0x0000000000000000"
"1395","1387.9","1387","1395","16301","16301","16301","True","-7.1","none","62.2","26.21","64.45","46.8","47","98","55.1","True","16.71","14.0492","14.2743","0.2251","9391369885941.043","FLOP/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","69.44","17.41","72.76","47.3","48","99.6","60.94","True","15.605","12.7491","12.9644","0.2154","10349092139386.096","FLOP/s","True","24","29","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","76.59","36.77","79.4","48.9","50","100","66.35","True","13.982","11.5368","11.6909","0.1541","11436602292394.38","FLOP/s","True","22","26","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","93.36","50.58","97.1","51.3","52","100","79.54","True","12.927","10.6291","10.7648","0.1357","12413281910592.943","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","108.8","67.31","113.28","53.4","55","98.1","92.26","True","12.413","9.8016","9.9424","0.1408","13461186041916.938","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","118.29","53.99","124.17","54.9","56","98.1","99.32","True","11.811","9.266","9.3991","0.1331","14239283582869.68","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"2317","2307.5","2302","2310","16301","16301","16301","True","-9.5","none","119.78","44.75","130.71","56","58","98.2","98.79","True","11.347","8.7849","8.9188","0.1339","15019118134962.799","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","131.52","52.29","139.94","57.4","59","96.3","105.7","True","10.212","8.0877","8.2133","0.1256","16313928816318.178","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2625","2616.5","2610","2617","16301","16301","16301","True","-8.5","none","139.4","93.76","145.25","58.9","60","99","112.11","True","10.234","7.7742","7.8873","0.1131","16971669668321.055","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","144.86","55.59","156.08","60.5","62","96.8","115.35","True","9.666","7.0695","7.1818","0.1123","18663444095105.51","FLOP/s","True","13","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","169.26","41.39","184.03","64.8","66","100","132.84","True","9.127","6.7088","6.8024","0.0936","19667012313879.36","FLOP/s","True","12","17","0x0000000000000001;0x0000000000000000"
"3090","2977","2977","2977","16301","16301","16301","False","-113","below","180.12","80.94","192.88","66.7","69","98.8","140.88","True","9.148","6.5998","6.7145","0.1147","19991607876187.855","FLOP/s","True","12","17","0x0000000000000001;0x0000000000000000"
