"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","13801","13801","13801","True","-0.8","none","54.55","53.55","55.32","44.3","45","97.1","50.03","True","21.103","18.1485","18.4223","0.2738","7270105729721.539","FLOP/s","True","34","39","0x0000000000000000"
"1290","1288.8","1282","1290","13801","13801","13801","True","-1.2","none","54.7","34.42","56.25","44.2","45","97.2","50.14","True","20.576","17.4018","17.6984","0.2966","7582035639369.004","FLOP/s","True","33","38","0x0000000000000000"
"1342","1340.9","1335","1342","13801","13801","13801","True","-1.1","none","55.81","32.57","57.55","44.2","45","98.1","50.98","True","19.483","16.6219","16.8992","0.2773","7937788378857.963","FLOP/s","True","32","36","0x0000000000000000"
"1387","1382.1","1380","1387","13801","13801","13801","True","-4.9","none","56.99","29.5","58.94","44.5","45","97.8","51.88","True","18.896","15.9663","16.1934","0.2271","8263755397000.887","FLOP/s","True","30","35","0x0000000000000000"
"1440","1432","1432","1432","13801","13801","13801","True","-8","none","58.69","32.56","60.44","44.6","45","98.1","53.32","True","18.398","15.3455","15.5749","0.2294","8598074550389.169","FLOP/s","True","29","34","0x0000000000000000"
"1492","1485","1485","1485","13801","13801","13801","True","-7","none","60.7","39.32","62.89","44.9","46","99","54.95","True","17.78","14.6889","14.9163","0.2273","8982371722525.836","FLOP/s","True","28","33","0x0000000000000000"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","64.79","47.78","66.37","45","46","97.9","58.57","True","17.269","14.333","14.5472","0.2143","9205448002885.674","FLOP/s","True","27","32","0x0000000000000000"
"1597","1590","1590","1590","13801","13801","13801","True","-7","none","66.81","33.84","70.58","45.7","46","97.7","60.03","True","16.642","13.7414","13.9362","0.1948","9601718351244.734","FLOP/s","True","26","31","0x0000000000000000"
"1650","1642","1642","1642","13801","13801","13801","True","-8","none","71.49","55.01","72.98","46.3","47","97.7","63.83","True","15.991","13.4293","13.6158","0.1865","9824857740677.838","FLOP/s","True","26","30","0x0000000000000000"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","73.89","56.19","75.64","47.2","48","98.2","66.1","True","15.437","12.9494","13.1413","0.1919","10189005547064.016","FLOP/s","True","25","29","0x0000000000000000"
"1747","1740","1740","1740","13801","13801","13801","True","-7","none","77.43","28.28","80.79","47.8","49","96.7","68.92","True","15.462","12.6237","12.8112","0.1876","10451906401400.508","FLOP/s","True","24","29","0x0000000000000000"
"1800","1792","1792","1792","13801","13801","13801","True","-8","none","84.09","59.21","87.62","49.2","50","99.2","74.48","True","14.567","11.8504","12.0338","0.1834","11133924585659.172","FLOP/s","True","22","27","0x0000000000000000"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","89.2","56.53","94.45","49.8","51","99.1","78.16","True","14.038","11.6313","11.7727","0.1414","11343634219787.219","FLOP/s","True","22","26","0x0000000000000000"
