"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.6","1230","1237","13151.4","810","13801","True","-1.4","none","73.53","12.77","80.99","50.8","51","94.3","65.64","True","12.449","10.3917","10.5848","0.1931","3277674889222.88","FLOP/s","True","20","23","0x0000000000000000"
"1290","1285.6","1282","1290","13811","13801","14001","True","-4.4","none","73.33","12.63","80.65","49.2","50","94.5","65.44","True","12.392","10.3905","10.5737","0.1832","3278062292308.6216","FLOP/s","True","20","23","0x0000000000000000"
"1342","1340.9","1335","1342","13801","13801","13801","True","-1.1","none","74.2","12.88","81.51","48.1","49","95.2","66.28","True","12.455","10.1847","10.3776","0.1928","3344287836766.828","FLOP/s","True","19","23","0x0000000000000000"
"1387","1381.1","1380","1387","13801","13801","13801","True","-5.9","none","75.83","13.42","82.98","47.5","48","95.9","67.27","True","11.9","9.9216","10.0728","0.1511","3432969212146.4575","FLOP/s","True","19","22","0x0000000000000000"
"1440","1432","1432","1432","13801","13801","13801","True","-8","none","76.74","15.02","83.79","46.8","48","96.8","68.08","True","11.921","9.826","9.9492","0.1231","3466369964534.324","FLOP/s","True","19","22","0x0000000000000000"
"1492","1485","1485","1485","13801","13801","13801","True","-7","none","77.57","17.38","84.5","46.6","47","95.8","69.15","True","11.898","9.6161","9.7608","0.1447","3542040399934.4844","FLOP/s","True","18","22","0x0000000000000000"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","78.34","21.27","85.1","46.4","47","95.2","69.86","True","11.869","9.4699","9.6277","0.1579","3596743159608.0864","FLOP/s","True","18","22","0x0000000000000004;0x0000000000000000"
"1597","1590","1590","1590","13079.3","810","13801","True","-7","none","81","13.96","87.81","46.2","47","90.3","71.46","True","11.367","9.3383","9.4785","0.1402","3647410200665.397","FLOP/s","True","18","21","0x0000000000000004;0x0000000000000000"
"1650","1642","1642","1642","13036.8","810","13801","True","-8","none","79.9","14.43","89.56","46.4","47","93.5","71.04","True","11.406","9.2615","9.4141","0.1526","3677656504261.1807","FLOP/s","True","17","21","0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","13036.8","810","13801","True","-7","none","82.79","14.76","92.24","46.7","48","93.5","73.53","True","11.372","9.1978","9.3375","0.1397","3703146305382.958","FLOP/s","True","17","21","0x0000000000000000"
"1747","1740","1740","1740","13801","13801","13801","True","-7","none","84.86","15.38","93.94","47.2","48","93.6","75.25","True","11.323","9.176","9.3235","0.1475","3711953793437.63","FLOP/s","True","17","21","0x0000000000000000"
"1800","1792","1792","1792","13801","13801","13801","True","-8","none","90.05","19.33","98.43","47.9","49","96.5","79.75","True","11.383","9.1597","9.3068","0.1471","3718533029065.3286","FLOP/s","True","17","21","0x0000000000000000"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","92.94","26.64","100.66","48.1","49","94.6","82.25","True","11.32","9.146","9.2921","0.1461","3724113638978.484","FLOP/s","True","17","21","0x0000000000000000"
