"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"885","885","885","885","9251","9251","9251","True","0","none","189.18","73.4","204.91","49","50","96.5","151.96","True","9.711","7.0421","7.1592","0.1172","548909644055.9019","byte/s","True","13","18","0x0000000000000001;0x0000000000000000"
"990","990","990","990","9251","9251","9251","True","0","none","195.46","108.87","206.01","51","52","100","154.33","True","9.23","7.0439","7.1602","0.1163","548769133814.5334","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"1095","1095","1095","1095","9251","9251","9251","True","0","none","187.92","52.65","207.13","52.7","54","96.7","148.67","True","9.172","7.0452","7.152","0.1067","548663730189.7752","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"1215","1215","1215","1215","8648.1","810","9251","True","0","none","185.71","22.59","209.21","51.2","52","92.9","157.06","True","9.201","7.0431","7.1472","0.1041","548830305488.755","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"1320","1320","1320","1320","9251","9251","9251","True","0","none","193.27","78.12","208.68","49.2","50","97.5","153.16","True","9.2","7.0491","7.1493","0.1002","548361873132.1785","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"1425","1425","1425","1425","8648.1","810","9251","True","0","none","186.15","23.35","208.23","47.9","50","92.9","157.47","True","9.188","7.0427","7.1579","0.1151","548859216986.1266","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"1545","1545","1545","1545","9268.9","9251","9501","True","0","none","192.04","99.04","209.59","50.6","52","91.9","169.94","True","9.181","7.0432","7.1381","0.0949","548821593672.4902","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"1650","1650","1650","1650","8648.1","810","9251","True","0","none","189.12","25.49","217.94","52.6","54","92.6","160.27","True","9.132","7.0392","7.1491","0.1099","549132522604.6017","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"1755","1755","1755","1755","9251","9251","9251","True","0","none","212.98","99.95","227.84","52.5","53","100","169.65","True","9.192","7.04","7.1432","0.1031","549070784392.2616","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"1860","1860","1860","1860","8648.1","810","9251","True","0","none","204.6","31.43","240.61","50.9","53","90.1","173.91","True","9.193","7.0376","7.1576","0.12","549259256179.5127","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"1965","1965","1965","1965","9268.9","9251","9501","True","0","none","228.4","34.51","261.96","51.9","53","92.9","194.08","True","9.21","7.0379","7.1517","0.1138","549235897911.049","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2085","2017.5","2010","2025","8648.1","810","9251","False","-67.5","below","233.17","37.1","275.68","52.6","55","90.6","198.57","True","9.218","7.0359","7.146","0.1101","549390264744.5849","byte/s","True","14","17","0x0000000000000000"
"2190","2015.4","2010","2025","8648.1","810","9251","False","-174.6","below","242.68","36.1","275.59","52.4","54","92.9","206.12","True","9.208","7.0373","7.1348","0.0975","549284349215.863","byte/s","True","14","17","0x0000000000000000"
