"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","165.7","104.19","169.82","51","53","100","145.98","True","19.355","16.019","16.325","0.3061","8236565090104.398","FLOP/s","True","30","36","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","175.74","117.57","180.28","52.6","54","100","152.17","True","17.362","14.2827","14.5002","0.2175","9237876287851.09","FLOP/s","True","26","32","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","182.54","80.07","189.55","51.8","53","98.8","160.37","True","15.569","12.8856","13.1008","0.2153","10239470172323.264","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","188.77","65.63","200.29","52.7","54","100","164.53","True","14.538","11.7408","11.8739","0.133","11237818794730.537","FLOP/s","True","22","27","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","195.4","52.58","208.51","52.7","54","97.9","167.87","True","13.36","10.7899","10.9691","0.1792","12228255437891.549","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","205.28","66.76","218.96","53.5","55","98.7","174.72","True","12.884","9.9574","10.0877","0.1303","13250584372622.797","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","221.97","76.05","236.95","54","55","98.2","186.06","True","11.775","9.2358","9.3756","0.1398","14285876192019.373","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","236.66","119.16","251.18","54.6","56","100","197.06","True","11.424","8.6368","8.793","0.1562","15276664877551.906","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","264.06","134.49","279.88","56.6","58","96.9","217.7","True","10.707","8.1018","8.2811","0.1793","16285489804639.086","FLOP/s","True","15","20","0x0000000000000001;0x0000000000000000"
"1800","1771.1","1710","1800","9251","9251","9251","True","-28.9","none","288.18","111.99","309.94","58.4","60","97.9","233.69","True","10.376","7.7472","7.8704","0.1232","17030865960309.12","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000004"
"1905","1775.4","1740","1800","9251","9251","9251","False","-129.6","below","291.69","130.21","309.95","58.9","61","100","237.73","True","10.246","7.7441","7.8443","0.1002","17037700664209.81","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000004"
"2010","1769","1755","1800","9251","9251","9251","False","-241","below","298.76","182.87","310.37","59.3","61","100","244.58","True","10.219","7.7472","7.8737","0.1266","17030925755025.512","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000000"
"2115","1771","1710","1800","9251","9251","9251","False","-344","below","292.08","122.26","310.21","59.4","61","99.7","238.25","True","10.187","7.7462","7.8489","0.1027","17032958805386.201","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000000"
