"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1380","1377.8","1372","1380","13801","13801","13801","True","-2.2","none","67.17","51.32","68.81","45","46","99.1","59.94","True","1790179203.5461","1790179217.8115","16.87","14.0422","14.2659","0.2237","9396036665826.99","FLOP/s","True","26","31","0x0000000000000400"
"1410","1402","1402","1402","13801","13801","13801","True","-8","none","67.49","26.18","70.2","45.1","46","97.2","60.04","True","1790179228.4862","1790179242.455","16.355","13.7369","13.9716","0.2347","9604888961488.795","FLOP/s","True","26","30","0x0000000000000400"
"1440","1432","1432","1432","13801","13801","13801","True","-8","none","68.23","33.45","71.11","45.7","46","98.9","60.78","True","1790179252.8481","1790179266.4926","16.271","13.4337","13.6388","0.2051","9821703525353.742","FLOP/s","True","25","30","0x0000000000000400"
"1470","1462","1462","1462","13801","13801","13801","True","-8","none","69.63","34.71","72.58","46","47","100","62.06","True","1790179277.2881","1790179290.6855","16.313","13.1746","13.3973","0.2227","10014806586415.22","FLOP/s","True","25","30","0x0000000000000400"
"1507","1500","1500","1500","13801","13801","13801","True","-7","none","71.21","23.18","74.35","46.4","47","98.8","62.7","True","1790179301.4948","1790179314.5294","15.273","12.8377","13.036","0.1983","10277684722534.479","FLOP/s","True","24","28","0x0000000000000004;0x0000000000000400"
"1537","1530","1530","1530","13801","13801","13801","True","-7","none","72.62","34.8","75.95","46.6","47","98.6","63.97","True","1790179324.8181","1790179337.6278","15.22","12.6031","12.8027","0.1996","10468999914975.023","FLOP/s","True","24","28","0x0000000000000004;0x0000000000000400"
"1567","1560","1560","1560","13801","13801","13801","True","-7","none","75.43","46.23","77.98","47","48","100","66.69","True","1790179348.0999","1790179360.6891","15.3","12.3704","12.5876","0.2173","10665933483767.127","FLOP/s","True","23","28","0x0000000000000004;0x0000000000000400"
"1597","1590","1590","1590","13801","13801","13801","True","-7","none","76.71","29.53","80.17","47.3","48","97.8","67.23","True","1790179371.4062","1790179383.7489","14.733","12.1098","12.3405","0.2307","10895453926377.447","FLOP/s","True","23","27","0x0000000000000004;0x0000000000000400"
"1627","1620","1620","1620","13801","13801","13801","True","-7","none","79.43","42.22","82.7","47.9","49","100","69.66","True","1790179394.2248","1790179406.2529","14.763","11.8988","12.0335","0.1347","11088611196737.1","FLOP/s","True","22","27","0x0000000000000004;0x0000000000000400"
"1665","1657","1657","1657","13801","13801","13801","True","-8","none","82.93","60.13","85.15","48.5","49","100","72.62","True","1790179416.9851","1790179428.7672","14.172","11.6256","11.7828","0.1572","11349204555801.613","FLOP/s","True","22","26","0x0000000000000004;0x0000000000000400"
"1695","1687","1687","1687","13801","13801","13801","True","-8","none","84.91","41.8","89.24","49","50","98.3","73.97","True","1790179439.2465","1790179450.7744","14.187","11.397","11.5297","0.1327","11576811806341.348","FLOP/s","True","21","26","0x0000000000000400"
"1725","1717","1717","1717","13801","13801","13801","True","-8","none","89.23","62.35","92.03","49.7","51","98.5","77.11","True","1790179461.4326","1790179472.7949","13.642","11.2076","11.3617","0.1541","11772462681970.959","FLOP/s","True","21","25","0x0000000000000400"
"1755","1747","1747","1747","13801","13801","13801","True","-8","none","91.77","47.84","95.73","50.2","51","98.6","79.53","True","1790179483.1569","1790179494.3044","13.609","11.0106","11.1475","0.1369","11983171617458.527","FLOP/s","True","20","25","0x0000000000000400"
