target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1380,1378.8,9384.683744490287,67.01,13801.0,1790178547.4685,1790178561.724,0.72,1297.0,28,-420
1410,1402.0,9594.373766679299,68.58,13801.0,1790178572.4431,1790178586.4049,0.72,1312.0,27,-420
1440,1432.0,9808.843856656536,67.99,13801.0,1790178596.8316,1790178610.5179,0.72,1342.0,27,-420
1470,1462.0,10003.846772252175,69.96,13801.0,1790178621.1513,1790178634.5775,0.72,1402.0,27,-420
1507,1500.0,10267.623254951368,72.38,13801.0,1790178644.9599,1790178658.0052,0.72,1425.0,26,-420
1537,1530.0,10460.368717606852,72.31,13801.0,1790178668.2907,1790178681.1206,0.72,1455.0,25,-420
1567,1560.0,10655.232475681334,75.3,13801.0,1790178691.5359,1790178704.1275,0.72,1477.0,25,-420
1597,1590.0,10883.837923460389,77.97,13801.0,1790178714.8746,1790178727.2207,0.73,1500.0,25,-420
1627,1620.0,11077.529497021176,79.85,13801.0,1790178737.5933,1790178749.6471,0.74,1530.0,24,-420
1665,1657.0,11335.507590236057,81.02,13801.0,1790178760.3117,1790178772.1017,0.745,1582.0,24,-420
1695,1687.0,11567.537205942304,86.71,13801.0,1790178782.4749,1790178794.0184,0.755,1612.0,23,-420
1725,1717.0,11763.239652621278,88.47,13801.0,1790178804.6871,1790178816.0455,0.76,1642.0,22,-420
1755,1747.0,11972.541060859794,91.45,13801.0,1790178826.342,1790178837.497,0.77,1687.0,22,-420
