"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1233.7","1230","1237","15389.8","810","16301","True","-3.3","none","77","6.55","84.89","47.5","48","93.5","66.43","True","10.753","8.9073","9.0334","0.1261","1920570544640.0833","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1395","1393.5","1387","1395","16301","16301","16301","True","-1.5","none","79.22","6.83","88.5","46.9","48","94.7","67.73","True","10.246","8.2843","8.4279","0.1436","2064997394069.3433","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1539.1","1537","1545","16301","16301","16301","True","-5.9","none","80.89","14.22","89.9","46.7","47","98","69.7","True","10.219","8.1064","8.2416","0.1351","2110315563688.2312","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1702","1695.4","1680","1702","15332.8","810","16301","True","-6.6","none","77.2","6.66","89.69","46.3","47","93.8","66.32","True","10.207","8.1688","8.3047","0.1359","2094195944385.6843","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"1852","1844.5","1837","1845","16301","16301","16301","True","-7.5","none","80.72","13.77","89.86","46.1","47","95.2","69.59","True","10.252","8.1826","8.3123","0.1296","2090664242898.6343","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16314.3","16301","16501","True","-8","none","82.82","7.24","94.5","46.2","47","93.3","70.46","True","9.71","7.7582","7.8576","0.0994","2205037512243.8916","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","91.11","12.91","103","47.3","49","94.8","76.31","True","9.142","7.2966","7.3947","0.0981","2344548218039.3613","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","100.18","7.57","115.38","48.6","50","92.5","84.6","True","9.144","7.0197","7.1086","0.0889","2437017443479.642","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15109.4","810","16301","True","-8","none","109.39","9.72","125.43","49.7","51","87.8","92.66","True","9.113","6.9465","7.0376","0.091","2462690614654.4785","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2594.4","2587","2595","16301","16301","16301","False","-30.6","below","109.97","10.05","126.09","50.3","52","94.3","92.92","True","9.181","6.9472","7.0453","0.0981","2462446054949.317","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","117.73","9.15","135.9","51.3","53","92.3","99.46","True","9.187","6.928","7.0288","0.1007","2469262381691.3604","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","129.45","35.44","145.86","53.6","55","100","107.99","True","9.155","6.927","7.0352","0.1082","2469629401699.0854","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2996.8","2992","3007","16301","16301","16301","False","-93.2","below","127.62","15.44","146.59","53.7","55","95.5","105.64","True","8.685","6.925","7.0095","0.0845","2470364982021.2744","FLOP/s","True","13","16","0x0000000000000001;0x0000000000000000"
