"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.6","1230","1237","13801","13801","13801","True","-0.4","none","48.34","6.5","53.28","35.7","36","98.1","42.7","True","11.898","9.5272","9.6595","0.1324","335041664456.79315","byte/s","True","18","22","0x0000000000000400"
"1395","1394.1","1387","1395","13801","13801","13801","True","-0.9","none","49.64","7.23","55.08","36.6","37","92.9","43.53","True","11.293","9.0562","9.1992","0.143","352467220300.02765","byte/s","True","17","21","0x0000000000000400"
"1545","1537","1537","1537","12989.1","810","13801","True","-8","none","50.53","6.04","56.67","37.7","38","93.8","44.08","True","10.764","8.702","8.8643","0.1622","366811312364.38525","byte/s","True","16","20","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","54.4","6.94","60.65","38.8","39","95.9","46.82","True","10.2","8.4115","8.531","0.1195","379480964910.2884","byte/s","True","16","19","0x0000000000000400"
"1852","1845","1845","1845","12989.1","810","13801","True","-7","none","58.6","6.79","64.34","40.1","41","93.8","50.42","True","10.222","8.3206","8.4663","0.1457","383626438995.83093","byte/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","61.36","10.43","67.97","41.4","42","97.4","52.82","True","10.222","8.2895","8.4355","0.146","385065170169.0224","byte/s","True","16","19","0x0000000000000400"
"2167","2154","2152","2160","12989.1","810","13801","True","-13","none","62.71","8.26","69.16","42.5","43","93.2","54.2","True","10.202","8.2969","8.4492","0.1523","384723335409.70337","byte/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","65.94","8.64","73.39","43.8","45","94.4","56.84","True","10.195","8.283","8.4396","0.1566","385366796934.2556","byte/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","12989.1","810","13801","True","-8","none","71.92","9.15","79.12","45.3","46","93.8","62.15","True","10.217","8.2941","8.4299","0.1359","384854003186.2507","byte/s","True","16","19","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","78.57","13.99","86.94","47.2","48","97","67.96","True","10.23","8.2933","8.4339","0.1406","384888394182.444","byte/s","True","16","19","0x0000000000000400"
"2782","2752.5","2752","2760","12989.1","810","13801","True","-29.5","none","84.57","11.26","93.39","48.9","50","93","73","True","10.215","8.2913","8.4472","0.156","384983961112.2816","byte/s","True","16","19","0x0000000000000400"
"2932","2752.5","2752","2760","13801","13801","13801","False","-179.5","below","83.98","13.75","94.02","50.2","51","93.9","72.82","True","10.222","8.291","8.4524","0.1615","384997046245.30756","byte/s","True","16","19","0x0000000000000400"
"3090","2749.7","2745","2760","12934.9","810","13801","False","-340.3","below","85.59","13.04","94.25","51.4","53","93.3","74.4","True","10.307","8.2909","8.4318","0.1408","384998272151.4119","byte/s","True","15","19","0x0000000000000400"
