"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.1","1230","1237","16301","16301","16301","True","-0.9","none","57.14","14.9","60.15","46.1","47","100","51.26","True","18.86","15.8414","16.0482","0.2068","8328899033718.135","FLOP/s","True","30","35","0x0000000000000001;0x0000000000000000"
"1395","1387","1387","1387","16301","16301","16301","True","-8","none","62.77","25.21","65.44","46.4","47","99.2","55.65","True","16.687","14.0435","14.2322","0.1887","9395190832051.053","FLOP/s","True","26","31","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","66.07","38.69","68.21","46.8","47","98.1","57.87","True","15.085","12.6728","12.8976","0.2248","10411343896410.338","FLOP/s","True","24","28","0x0000000000000001;0x0000000000000000"
"1702","1696","1695","1702","16301","16301","16301","True","-6","none","70.36","42.06","72.64","47.6","48","100","60.85","True","14.005","11.4888","11.6207","0.1319","11484369761629.62","FLOP/s","True","21","26","0x0000000000000001;0x0000000000000000"
"1852","1847.4","1845","1852","16301","16301","16301","True","-4.5","none","74.31","36.19","77.58","47.8","49","100","63.08","True","12.905","10.5702","10.7195","0.1493","12482375390512.643","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","78.52","41.88","82.2","48.4","49","97.8","66.54","True","12.365","9.7612","9.9165","0.1553","13516888359267.969","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","93.44","46.83","97.8","50.4","52","97.8","77.07","True","11.287","9.0474","9.1873","0.1399","14583275411806.988","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","107.93","57.31","112.82","52.9","54","100","88.1","True","10.778","8.4737","8.5875","0.1138","15570621525700.762","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","127.87","63.1","134.98","56.1","58","97.6","103.13","True","10.195","7.9393","8.0399","0.1006","16618709462807.543","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2625","2616","2602","2617","16314.3","16301","16501","True","-9","none","126.66","9.08","146.88","56.7","59","93.5","107.29","True","9.698","7.6032","7.704","0.1007","17353348667402.97","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","155.38","84.99","164.26","60.6","63","97.7","123.38","True","9.672","7.0659","7.1729","0.107","18672944185381.91","FLOP/s","True","13","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2924.4","2917","2925","16301","16301","16301","True","-7.6","none","162.54","10.44","189.11","63.5","67","93.5","137.52","True","9.147","6.7241","6.8374","0.1133","19622170190442.703","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2976.4","2970","2977","16301","16301","16301","False","-113.6","below","180.68","83.07","193.9","66.2","68","100","141.66","True","9.155","6.6522","6.763","0.1108","19834111872337.62","FLOP/s","True","12","17","0x0000000000000001;0x0000000000000000"
