"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","16301","16301","16301","True","-1.6","none","51.44","8.95","56.45","38.9","40","95.4","44.9","True","11.344","9.3609","9.4811","0.1202","340991960783.40173","byte/s","True","18","21","0x0000000000000001;0x0000000000000000"
"1395","1394","1387","1395","16301","16301","16301","True","-1","none","53.04","11.37","58.5","39.8","40","94.9","46.19","True","10.809","8.7657","8.9092","0.1435","364147493470.1956","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1545","1543.5","1537","1545","15332.8","810","16301","True","-1.5","none","51.68","6.24","59.45","40.6","41","93.8","44.87","True","10.776","8.5564","8.6831","0.1267","373051943088.6755","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1702","1698.9","1680","1702","16301","16301","16301","True","-3.1","none","53.39","6.73","59.76","41.4","42","96.6","46.54","True","10.842","8.5548","8.71","0.1552","373122128752.4434","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1852","1847.5","1815","1852","16301","16301","16301","True","-4.5","none","54.11","8.54","60.41","41.9","43","97.7","47.14","True","10.745","8.5638","8.7051","0.1413","372729742199.875","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15268.3","810","16301","True","-8","none","52.61","6.98","62.25","42.7","43","93.3","46.1","True","10.2","8.0958","8.2456","0.1498","394279479079.76245","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","61.38","14.11","68.19","43.9","44","98","52.66","True","9.676","7.5889","7.685","0.0962","420616296960.38074","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15194.5","810","16301","True","-7","none","63.37","7.37","72.34","44.9","46","92.9","53.87","True","9.146","7.265","7.3718","0.1068","439364021130.00507","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15194.5","810","16301","True","-8","none","69.74","7.91","77.81","45.9","47","92.9","58.83","True","9.12","7.0991","7.2064","0.1073","449635854120.9353","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2595.5","2595","2602","16301","16301","16301","True","-29.5","none","69.63","14.63","78.1","46.8","47","95.2","59.2","True","9.174","7.1037","7.205","0.1013","449345760596.6057","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15109.4","810","16301","True","-7","none","72.87","9.94","84.01","47.9","49","92.5","62.68","True","9.126","7.0369","7.1356","0.0988","453611689095.61444","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","81.5","30.16","90.13","49.5","50","100","68.82","True","9.18","7.0253","7.1162","0.0909","454357148404.64746","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","3000.5","3000","3007","16301","16301","16301","False","-89.5","below","79.77","14.83","90.61","50.1","51","95.5","68.02","True","9.151","7.0247","7.1177","0.093","454399255286.312","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
