"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","15389.8","810","16301","True","-1.2","none","80.48","6.5","91.35","46.8","48","94.1","69.38","True","10.78","8.6601","8.8085","0.1484","3933054349938.4985","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000004"
"1395","1392","1387","1395","16301","16301","16301","True","-3","none","84.7","7.77","95.11","46.9","48","96.3","72.38","True","10.211","8.1214","8.2717","0.1503","4193947364742.513","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1538.1","1537","1545","15268.3","810","16301","True","-6.9","none","83.81","6.72","96.12","46.8","48","93.3","72.38","True","10.209","7.9684","8.0576","0.0892","4274466296405.827","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004"
"1702","1694","1680","1695","16301","16301","16301","True","-8","none","84.99","13.66","95.52","46.7","48","95.2","73.24","True","10.209","8.0867","8.2283","0.1416","4211944156420.3506","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1852","1843","1815","1845","15268.3","810","16301","True","-9","none","84.4","6.48","95.92","46.6","48","93.3","72.72","True","10.199","8.0697","8.2087","0.139","4220799713322.4224","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","87.72","10.87","99.5","47","48","94.3","74.99","True","9.696","7.6648","7.7676","0.1028","4443754994631.935","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15194.5","810","16301","True","-7","none","93.35","7.58","111.45","48.1","50","92.9","78.21","True","9.135","7.2538","7.3464","0.0925","4695553726865.922","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","107.61","14.05","122.51","49.8","51","94.9","90.73","True","9.157","7.0368","7.1436","0.1067","4840367055336.272","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","115.41","8.39","134.6","51.1","53","92.4","98.08","True","9.174","6.9822","7.0836","0.1014","4878195721255.971","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2590.7","2587","2595","15109.4","810","16301","False","-34.3","below","116.24","8.57","134.9","51.2","53","92.3","98.16","True","9.151","6.9868","7.0761","0.0892","4874981637527.478","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","125.14","10.26","145.18","52.9","55","94.2","106.06","True","9.125","6.9783","7.0652","0.0869","4880940196198.871","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2917.6","2917","2925","15109.4","810","16301","True","-14.4","none","128.3","9.58","155.18","54.2","56","92.3","109.03","True","9.14","6.9809","7.0819","0.101","4879142097508.941","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2992.6","2992","3000","15109.4","810","16301","False","-97.4","below","136.46","9.68","155.61","54.8","57","91.8","115.02","True","9.16","6.9822","7.0869","0.1047","4878193555418.067","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
