"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.2","1230","1237","13801","13801","13801","True","-1.8","none","51.22","13.34","53.54","47.9","48","98.5","47.73","True","20.407","18.0528","18.3301","0.2773","4678540968676.826","FLOP/s","True","35","38","0x0000000000000400"
"1395","1393.2","1387","1395","13801","13801","13801","True","-1.8","none","55.87","18.45","58.85","46.9","47","97.8","51.57","True","18.241","16.0174","16.2421","0.2247","5273035073749.092","FLOP/s","True","31","34","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","59.68","7.17","63.91","46.6","47","94.8","54.58","True","16.691","14.4913","14.721","0.2297","5828353119476.772","FLOP/s","True","28","31","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","70.2","11.99","75.14","47.6","49","98.5","63.8","True","15.608","13.1304","13.3368","0.2063","6432437831505.936","FLOP/s","True","25","29","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","81.24","8.19","88.42","48.9","50","95.4","73.16","True","14.502","12.0876","12.2585","0.1709","6987372920093.843","FLOP/s","True","23","27","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","96.02","9.02","104.85","51.6","53","96.8","85.94","True","13.43","11.1377","11.3092","0.1715","7583301029462.564","FLOP/s","True","21","25","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","100.84","8.49","110.66","52.6","54","95.2","89.56","True","12.867","10.4438","10.6113","0.1675","8087167809495.885","FLOP/s","True","20","24","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","116.69","33.43","127.71","55.3","57","98.1","102.49","True","11.846","9.6468","9.79","0.1432","8755260988877.259","FLOP/s","True","18","22","0x0000000000000400"
"2475","2467","2467","2467","13036.8","810","13801","True","-8","none","133.7","9.78","154.01","57.4","61","91.7","116.78","True","11.257","9.0342","9.1892","0.155","9348928169275.777","FLOP/s","True","17","21","0x0000000000000400"
"2625","2591.6","2572","2617","13801","13801","13801","False","-33.4","below","162.93","11.08","183.51","62.2","66","93.1","140.12","True","10.732","8.6137","8.7537","0.14","9805355387140.4","FLOP/s","True","17","20","0x0000000000000400"
"2782","2596.5","2572","2722","13801","13801","13801","False","-185.5","below","165.66","27.77","181.66","64.2","67","99.5","142.65","True","10.768","8.619","8.7526","0.1336","9799309169973.57","FLOP/s","True","17","20","0x0000000000000400"
"2932","2600","2565","2760","13036.8","810","13801","False","-332","below","162.09","11.93","182.77","63.1","66","92.5","139.65","True","10.74","8.6252","8.7617","0.1365","9792298140027.072","FLOP/s","True","17","20","0x0000000000000400"
"3090","2600","2565","2737","13801","13801","13801","False","-490","below","164.94","22.66","183.18","64.2","68","97.5","142.42","True","10.774","8.6235","8.7745","0.151","9794212310520.074","FLOP/s","True","17","20","0x0000000000000400"
