"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","16301","16301","16301","True","-1.6","none","33.76","11.45","35.19","44.7","45","97.5","30.98","True","21.017","18.2737","18.4877","0.2139","3282264791381.746","FLOP/s","True","35","39","0x0000000000000001;0x0000000000000000"
"1395","1394.2","1387","1395","16301","16301","16301","True","-0.8","none","37.5","21","38.48","43","43","100","33.98","True","18.817","16.2311","16.4571","0.226","3695325173361.7427","FLOP/s","True","31","35","0x0000000000000001;0x0000000000000000"
"1545","1542.7","1537","1545","16301","16301","16301","True","-2.3","none","39.01","17.47","40.79","42.9","43","100","34.94","True","17.168","14.6778","14.8686","0.1909","4086399290443.3843","FLOP/s","True","28","32","0x0000000000000001;0x0000000000000000"
"1702","1700.6","1695","1702","16301","16301","16301","True","-1.4","none","41.02","25.26","42.13","42.8","43","98.8","36.54","True","16.095","13.3485","13.5075","0.159","4493325361257.987","FLOP/s","True","25","30","0x0000000000000001;0x0000000000000000"
"1852","1850.2","1845","1852","16301","16301","16301","True","-1.8","none","43.11","20.7","44.59","42.5","43","98.4","37.86","True","15.044","12.2924","12.4612","0.1688","4879382007448.592","FLOP/s","True","23","28","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","44.95","19.45","47.06","42.7","43","98.6","39.03","True","13.978","11.3521","11.4806","0.1285","5283552414545.794","FLOP/s","True","21","26","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","51.97","25.49","54.17","43.6","44","98.3","44.63","True","12.899","10.506","10.644","0.138","5709030390182.535","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","61.17","28.75","64.09","45.1","46","96.7","51.99","True","12.344","9.8292","9.958","0.1288","6102157665681.274","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","69.86","33.64","72.91","46.8","47","99.1","59.03","True","11.816","9.2044","9.3296","0.1252","6516354877475.147","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"2625","2601.6","2595","2602","15389.8","810","16301","True","-23.4","none","67.59","7.5","75.68","46.5","48","92.4","59.05","True","11.301","8.7916","8.9329","0.1413","6822338073783.23","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","83.33","31.52","89.01","49.3","50","99.2","68.67","True","10.734","8.1864","8.2991","0.1127","7326672589642.301","FLOP/s","True","15","20","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","95.49","46.47","100.95","51.1","52","97.8","78.26","True","10.245","7.7842","7.8913","0.1071","7705270152134.721","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000000"
"3090","3006.5","3000","3007","16314.3","16301","16501","False","-83.5","below","90.94","8.93","103.19","51.2","53","93.5","77.26","True","9.685","7.6053","7.7051","0.0998","7886471292024.702","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
