"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","16301","16301","16301","True","-1","none","42.77","13.82","44.47","42.9","43","97.9","39.06","True","21.013","18.0795","18.3606","0.2811","2865242308463.039","FLOP/s","True","34","39","0x0000000000000001;0x0000000000000000"
"1395","1392.9","1387","1395","16301","16301","16301","True","-2.1","none","46.42","25.2","47.77","42.9","43","98","41.85","True","18.829","16.0328","16.2581","0.2253","3231012900520.223","FLOP/s","True","30","35","0x0000000000000001;0x0000000000000000"
"1545","1541.7","1537","1545","16301","16301","16301","True","-3.3","none","48.68","21.15","50.55","43.3","44","99","43.45","True","17.228","14.4725","14.6933","0.2208","3579355608801.7095","FLOP/s","True","27","32","0x0000000000000001;0x0000000000000000"
"1702","1698.4","1695","1702","16301","16301","16301","True","-3.6","none","53.45","23.78","55.51","43.7","44","98.4","46.95","True","15.619","13.1344","13.3729","0.2385","3944003178033.114","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1846.5","1845","1852","16301","16301","16301","True","-5.5","none","58.27","30.06","60.21","44.3","45","98.3","50.6","True","14.512","12.0754","12.2466","0.1712","4289905537358.5044","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","62.9","33.06","65.04","45","46","100","53.89","True","13.467","11.1484","11.3071","0.1587","4646604928031.941","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","70.93","37.29","74.17","46.7","47","97.9","60.03","True","12.916","10.3234","10.5141","0.1907","5017925696030.42","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","84.13","36.97","88.22","48.4","49","99.6","70.16","True","11.829","9.6683","9.7943","0.126","5357939322677.811","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","100.01","60.5","104.18","50.9","52","98","83.01","True","11.323","9.053","9.2037","0.1507","5722118760122.212","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2615.2","2602","2617","16301","16301","16301","True","-9.8","none","101.98","23.53","108.68","52.1","53","100","83.26","True","10.773","8.614","8.7147","0.1008","6013734271565.659","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","109","11.06","122.72","53.5","56","92.9","93.3","True","10.226","8.0446","8.1648","0.1201","6439353295329.702","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","134.32","71.28","141.65","57.4","59","100","108.32","True","10.225","7.6509","7.7587","0.1078","6770699986331.662","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000000"
"3090","2999.3","2985","3015","16301","16301","16301","False","-90.7","below","126.82","10.79","144.41","57.3","60","93.7","107.39","True","9.7","7.5017","7.6002","0.0985","6905358452760.769","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
