"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","15747.8","810","16301","True","-1.2","none","66.84","6.42","73.3","46.2","47","93.8","61.32","True","17.266","14.8176","15.0601","0.2425","4261808487610.141","FLOP/s","True","28","32","0x0000000000000001;0x0000000000000000"
"1395","1393.1","1387","1395","16301","16301","16301","True","-1.9","none","74.55","7.11","80.85","46.4","47","95.6","67.72","True","15.562","13.1474","13.3741","0.2267","4803228580388.633","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1545","1539.4","1537","1545","16309.7","16301","16501","True","-5.6","none","77.42","6.92","86.72","46.7","48","93.8","69.45","True","14.002","11.8727","12.0422","0.1695","5318930328281.014","FLOP/s","True","23","26","0x0000000000000001;0x0000000000000000"
"1702","1695.3","1687","1702","15563.3","810","16301","True","-6.7","none","81.14","7.35","91.47","47.1","48","92.6","72.36","True","12.868","10.7678","10.9611","0.1933","5864703285051.585","FLOP/s","True","21","24","0x0000000000000001;0x0000000000000000"
"1852","1844.9","1830","1852","16301","16301","16301","True","-7.1","none","87.81","7.13","97.03","48.1","49","95.6","76.92","True","11.925","9.8923","10.0512","0.1588","6383720494128.352","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","92.05","11.56","102.08","48.8","50","96.1","80.33","True","11.304","9.1321","9.2534","0.1214","6915185949386.72","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","107.32","31.35","118.45","50.7","52","97.5","92.18","True","10.762","8.461","8.6212","0.1602","7463656482896.558","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15268.3","810","16301","True","-7","none","112.57","9.46","133.26","51.8","54","93.3","97.26","True","10.239","7.9307","8.0241","0.0934","7962756744914.795","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","136.58","18.39","155.97","54.8","57","94","116.19","True","9.684","7.4229","7.5282","0.1053","8507418707125.428","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2625","2608.8","2602","2610","16301","16301","16301","True","-16.2","none","138.46","9.09","162.69","55.6","58","92.5","116.6","True","9.14","7.0838","7.1861","0.1023","8914634833569.688","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2635.7","2572","2775","16301","16301","16301","False","-146.3","below","147.06","30.7","167.51","57.2","59","100","123.14","True","9.188","7.0346","7.1333","0.0987","8977085644625.656","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2677.2","2565","2925","16301","16301","16301","False","-254.8","below","142.07","11.23","163.52","56.4","59","92.9","120.64","True","9.145","7.0549","7.161","0.1061","8951205569619.277","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"3090","2670.8","2565","3007","15109.4","810","16301","False","-419.2","below","142.88","9.85","164.55","57","60","92.3","120.96","True","9.169","7.0531","7.1528","0.0997","8953491629426.828","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
