"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1232.7","1230","1237","15440.4","810","16301","True","-4.3","none","57.62","6.07","64.33","41.1","42","90.9","50.78","True","11.902","9.5279","9.6826","0.1546","201128576974.79605","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"1395","1392.6","1387","1395","15389.8","810","16301","True","-2.4","none","57.25","6.17","66.6","40.7","41","89.8","50.21","True","11.322","8.9876","9.1304","0.1429","213221842949.30524","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"1545","1542","1537","1545","16301","16301","16301","True","-3","none","60.69","7.11","67.92","40.7","41","97.4","52.75","True","10.763","8.7496","8.8841","0.1345","219020553839.17297","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1702","1697.1","1687","1702","16301","16301","16301","True","-4.9","none","62.08","11.09","68.57","40.7","41","96.1","54.16","True","10.771","8.6357","8.7585","0.1228","221909690609.9528","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1852","1845.8","1815","1852","15332.8","810","16301","True","-6.2","none","59.56","6.03","69.15","40.6","41","93.8","51.94","True","10.767","8.5328","8.6838","0.151","224584517193.81592","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","63.26","7.02","71.49","41.1","42","96.3","54.73","True","10.256","8.0541","8.1685","0.1143","237933416225.98636","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15268.3","810","16301","True","-7","none","68.77","6.66","77.01","43","44","91.1","58.68","True","9.688","7.6682","7.7669","0.0988","249909354100.67474","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","75.4","10.7","85.06","45","46","97.3","63.44","True","9.144","7.3981","7.5013","0.1032","259031109224.48138","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15194.5","810","16301","True","-8","none","78.89","9.12","93.72","46.9","48","92.9","66.87","True","9.107","7.2437","7.3369","0.0932","264551694214.76648","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2595.5","2595","2602","16301","16301","16301","True","-29.5","none","84.68","15.6","94.72","48.4","50","94.9","71.17","True","9.164","7.2074","7.2952","0.0878","265885353776.1981","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","88.67","12.25","100.94","50.2","51","96.3","75.53","True","9.18","7.1159","7.2213","0.1054","269305386015.57645","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15109.4","810","16301","True","-7","none","94.18","9.77","108.41","51.7","53","92.3","80.15","True","9.15","7.0622","7.147","0.0848","271352283020.3559","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","3000.5","3000","3007","16301","16301","16301","False","-89.5","below","96.24","23.67","108.8","51.5","52","93.8","81.93","True","9.144","7.0484","7.1443","0.0959","271881621374.2068","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
