"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235","1230","1237","15747.8","810","16301","True","-2","none","68.8","6.48","73.46","46.6","47","94","62.69","True","17.299","14.8165","15.0276","0.211","4262117181158.7534","FLOP/s","True","28","32","0x0000000000000001;0x0000000000000000"
"1395","1391.8","1387","1395","16301","16301","16301","True","-3.2","none","74.59","7.55","80.82","46.9","48","95.6","67.38","True","15.046","13.1484","13.358","0.2097","4802870686047.356","FLOP/s","True","25","28","0x0000000000000001;0x0000000000000000"
"1545","1540.5","1537","1545","15627.5","810","16301","True","-4.5","none","77.35","6.98","86.86","47.1","48","93.1","69.71","True","13.938","11.8723","12.0409","0.1686","5319070689789.901","FLOP/s","True","23","26","0x0000000000000001;0x0000000000000000"
"1702","1696","1687","1702","15526.4","810","16301","True","-6","none","82.24","7.4","91.66","47.8","49","95","73.6","True","12.913","10.7674","10.9304","0.163","5864919846962.174","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1852","1844.5","1822","1852","15440.4","810","16301","True","-7.5","none","86.69","6.72","97.25","48.3","50","94.7","76.27","True","11.932","9.8917","10.037","0.1454","6384157793093.95","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15389.8","810","16301","True","-8","none","88.91","7.75","102.49","49","50","94.1","77.83","True","11.265","9.1317","9.2705","0.1388","6915466973708.131","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","105.81","10.37","118.7","50.9","52","96.9","91.6","True","10.784","8.4605","8.5986","0.1381","7464065900251.684","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15268.3","810","16301","True","-7","none","115.99","8.08","133.4","52.1","54","90.9","99.07","True","10.234","7.9304","8.0454","0.1149","7962967600579.0625","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","135.97","9.07","156.67","55.1","57","93.1","113.62","True","9.232","7.422","7.5234","0.1015","8508505121118.649","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2609.9","2602","2617","16301","16301","16301","True","-15.1","none","146.17","31.31","163.13","57.1","58","100","122.56","True","9.148","7.0825","7.1823","0.0999","8916355335811.775","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2625.3","2557","2775","16301","16301","16301","False","-156.7","below","143.4","14.27","163.71","56.8","60","94.6","120.89","True","9.138","7.0558","7.161","0.1052","8950110228140.951","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2671.5","2550","2925","15109.4","810","16301","False","-260.5","below","136.1","9.84","166.94","57.2","61","92.3","115.37","True","9.139","7.0624","7.1747","0.1122","8941660608369.3","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2633.4","2557","2962","16301","16301","16301","False","-456.6","below","144.77","20.92","170.52","57.3","59","94.5","123.35","True","9.168","7.0749","7.1792","0.1043","8925857800263.396","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
