"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.7","1230","1237","13801","13801","13801","True","-2.3","none","49.43","10.44","53.33","47.8","48","96.4","44.39","True","13.531","11.2789","11.4728","0.1939","305348563098.2497","byte/s","True","21","25","0x0000000000000400"
"1395","1392.6","1387","1395","13801","13801","13801","True","-2.4","none","49.91","6.78","55.1","47.8","48","95.2","44.58","True","12.952","10.6527","10.8294","0.1767","323299062287.2302","byte/s","True","20","24","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","51.96","7.36","57.33","48","49","94.9","45.87","True","11.81","9.8194","9.9494","0.1299","350733028465.1585","byte/s","True","19","22","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","57.54","13.52","62.98","48.8","49","98.6","50.26","True","10.8","8.7867","8.9137","0.1269","391954124159.67944","byte/s","True","16","20","0x0000000000000400"
"1852","1845","1845","1845","12934.9","810","13801","True","-7","none","61.63","8.21","69.56","49.5","50","93.3","53.64","True","10.196","8.1075","8.2293","0.1218","424792137082.8507","byte/s","True","15","19","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","66.32","16.04","73.84","50.3","51","95.2","57.7","True","10.216","8.0996","8.2365","0.1369","425205532057.15295","byte/s","True","15","19","0x0000000000000400"
"2167","2160","2160","2160","12934.9","810","13801","True","-7","none","64.49","9.12","74.92","50.6","51","93.3","56.32","True","10.235","8.0976","8.2363","0.1387","425310646575.0898","byte/s","True","15","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","69.74","13.32","77.85","51.6","52","96.3","60.68","True","10.281","8.0946","8.249","0.1544","425470844208.9092","byte/s","True","15","19","0x0000000000000400"
"2475","2467","2467","2467","12934.9","810","13801","True","-8","none","77.59","10.49","86.27","52.5","53","93.3","66.98","True","10.237","8.0925","8.2187","0.1262","425581443541.95715","byte/s","True","15","19","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","82.92","13.23","93.14","51.5","52","93.5","72.4","True","10.212","8.0911","8.2449","0.1538","425650663087.47314","byte/s","True","15","19","0x0000000000000400"
"2782","2760","2760","2760","12934.9","810","13801","True","-22","none","88.17","12.03","97.56","50.3","51","93.3","76.39","True","10.28","8.0903","8.2446","0.1543","425694726005.7265","byte/s","True","15","19","0x0000000000000400"
"2932","2760","2760","2760","12934.9","810","13801","False","-172","below","83.63","14.25","97.2","49.2","50","93.3","73.09","True","10.287","8.0889","8.2319","0.143","425767709000.591","byte/s","True","15","19","0x0000000000000400"
"3090","2760","2760","2760","13801","13801","13801","False","-330","below","86.51","18.6","96.67","48.4","49","95.9","75.24","True","10.284","8.0891","8.2487","0.1596","425757613668.5559","byte/s","True","15","19","0x0000000000000400"
