"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","13801","13801","13801","True","-1.2","none","56.93","19.62","58.83","46.9","47","99","51.12","True","18.889","15.842","16.0334","0.1915","8328596465244.357","FLOP/s","True","30","35","0x0000000000000400"
"1395","1388.5","1387","1395","13801","13801","13801","True","-6.5","none","59.24","16.95","62.85","46.8","47","98.9","52.44","True","16.683","14.0502","14.2502","0.2","9390712833625.168","FLOP/s","True","27","31","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","67.56","39.63","69.72","46.9","48","99.8","59.08","True","15.6","12.7448","12.9601","0.2154","10352578246341.715","FLOP/s","True","24","29","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","75.17","31.75","78.26","48.4","49","98.3","64.72","True","13.978","11.533","11.6831","0.1501","11440350305573.273","FLOP/s","True","22","26","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","90.99","44.07","95.25","49.8","51","96","77.09","True","12.917","10.6276","10.7752","0.1476","12414967717199.451","FLOP/s","True","20","24","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","105.04","33.9","110.95","52.6","54","97.9","88.51","True","12.399","9.7889","9.9324","0.1434","13478642679395.791","FLOP/s","True","18","23","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","115.26","49.53","121.24","54.4","55","100","96.39","True","11.827","9.2552","9.3977","0.1426","14255970397893.387","FLOP/s","True","17","22","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","129.91","62.36","136.9","57.4","59","97.6","106.95","True","10.753","8.48","8.6055","0.1255","15559038187682.627","FLOP/s","True","16","20","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","156.68","76.57","165.92","61.9","63","99.4","125.99","True","10.249","7.9429","8.0495","0.1065","16611134019586.188","FLOP/s","True","14","19","0x0000000000000400"
"2625","2536.4","2520","2580","13801","13801","13801","False","-88.6","below","173.09","96.35","182.9","64.6","67","96.4","140.28","True","10.209","7.7362","7.8502","0.1139","17055014486154.55","FLOP/s","True","14","19","0x0000000000000400"
"2782","2541.7","2520","2602","13801","13801","13801","False","-240.3","below","169.82","71.57","180.06","64.6","67","97.3","137.47","True","10.228","7.7409","7.8514","0.1105","17044613517686.086","FLOP/s","True","14","19","0x0000000000000400"
"2932","2536.4","2520","2610","13801","13801","13801","False","-395.6","below","172.65","85.04","182.49","65.5","67","97.1","141.08","True","10.228","7.7484","7.8525","0.1041","17028163325785.59","FLOP/s","True","14","19","0x0000000000000400"
"3090","2539.1","2520","2602","13801","13801","13801","False","-550.9","below","170.13","67.06","180.12","65.1","68","97.9","137.53","True","10.203","7.7529","7.842","0.0891","17018339218439.344","FLOP/s","True","14","19","0x0000000000000004;0x0000000000000400"
