"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","15845.4","810","16301","True","-1","none","62.96","6.43","66.67","46.7","47","95.9","58.59","True","20.459","17.9812","18.2563","0.2752","4493493534655.124","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1395","1392.3","1387","1395","16301","16301","16301","True","-2.7","none","69.13","13.28","73.5","46.7","47","99.1","63.73","True","18.278","15.9559","16.1565","0.2006","5063851162889.056","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1545","1540.6","1537","1545","16301","16301","16301","True","-4.4","none","72.37","6.8","78.16","46.9","48","96.2","66.17","True","16.658","14.4107","14.6466","0.2359","5606820109895.906","FLOP/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1702","1696.9","1687","1702","16301","16301","16301","True","-5.1","none","78.57","15.7","84.55","47.4","48","98.5","71.02","True","15.088","13.078","13.3245","0.2465","6178164102584.177","FLOP/s","True","25","28","0x0000000000000001;0x0000000000000000"
"1852","1845.6","1837","1852","16301","16301","16301","True","-6.4","none","82.27","7.14","89.11","48","49","97.3","73.66","True","13.939","12.0163","12.1823","0.1661","6724059438323.826","FLOP/s","True","23","26","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","85.88","7.82","93.48","48.8","50","96.8","76.85","True","13.521","11.0929","11.2583","0.1654","7283793827778.852","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","100.33","10.92","110.34","50.6","52","97.9","88.39","True","12.34","10.2771","10.4381","0.161","7861959938700.662","FLOP/s","True","20","23","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","114.11","22.13","125.01","52.4","54","98","100.65","True","11.816","9.6272","9.7746","0.1474","8392722846955.705","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15389.8","810","16301","True","-8","none","128.69","8.34","145.5","54.9","57","94.1","111.6","True","11.29","9.0048","9.1227","0.118","8972830972545.402","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2616.1","2602","2617","16301","16301","16301","True","-8.9","none","134.68","10.44","152.25","56.2","58","94.8","116.92","True","10.763","8.5673","8.7123","0.145","9431017913561.217","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","158.32","49.23","175.31","59.9","62","100","135.6","True","10.188","8.0073","8.1068","0.0995","10090518222904.912","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2866.3","2827","2925","16301","16301","16301","False","-65.7","below","164.89","12.72","186.18","60.9","64","95.1","140.3","True","9.669","7.7942","7.9001","0.1059","10366460251801.14","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","2874.7","2835","3007","15268.3","810","16301","False","-215.3","below","162.81","15.62","189.51","61.1","64","90.2","139.05","True","9.693","7.7904","7.8851","0.0946","10371466879696.309","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
