"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","13801","13801","13801","True","-0.8","none","34.1","22.42","34.87","44.9","45","100","31.32","True","20.992","18.2759","18.5345","0.2586","3281867222317.239","FLOP/s","True","35","39","0x0000000000000400"
"1395","1393.7","1387","1395","13801","13801","13801","True","-1.3","none","37.29","19.22","38.35","43","43","100","33.78","True","18.853","16.2322","16.4795","0.2473","3695068789957.9185","FLOP/s","True","31","35","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","39.71","22.94","40.75","42.9","43","98.4","35.7","True","17.245","14.6786","14.8441","0.1655","4086158788431.6406","FLOP/s","True","27","32","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","44.79","25.49","46.34","43","43","98.6","39.77","True","16.147","13.3094","13.4733","0.1639","4506516542308.228","FLOP/s","True","25","30","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","50.3","22.15","52.16","43.8","44","98.8","44.13","True","15.026","12.2462","12.4083","0.1621","4897788148553.021","FLOP/s","True","23","28","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","60.76","27.02","63.35","45.3","46","100","52.31","True","13.42","11.291","11.4256","0.1346","5312118134601.892","FLOP/s","True","21","25","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","64.54","35.52","66.9","45.8","47","99.6","55.08","True","12.882","10.5097","10.6438","0.1342","5707042653653.171","FLOP/s","True","20","24","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","71.75","39.25","74.59","47.2","48","98.3","60.99","True","12.409","9.7919","9.9445","0.1526","6125399227295.577","FLOP/s","True","18","23","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","82.46","28.8","89.55","49","50","97.6","72","True","11.306","9.1707","9.3045","0.1338","6540275481197.063","FLOP/s","True","18","21","0x0000000000000400"
"2625","2617","2617","2617","13036.8","810","13801","True","-8","none","94.75","12.48","105.31","51.1","53","92","82.24","True","10.784","8.6496","8.7814","0.1318","6934371296149.792","FLOP/s","True","17","20","0x0000000000000400"
"2782","2752","2752","2752","13801","13801","13801","True","-30","none","113.01","58.61","119.18","54.9","56","100","93.03","True","10.765","8.2493","8.3545","0.1052","7270799283227.738","FLOP/s","True","15","20","0x0000000000000400"
"2932","2752","2752","2752","13801","13801","13801","False","-180","below","113.71","55.65","119.6","55.5","57","100","93.23","True","10.776","8.2486","8.353","0.1044","7271480478009.488","FLOP/s","True","15","20","0x0000000000000400"
"3090","2753.4","2752","2775","13801","13801","13801","False","-336.6","below","106.49","11.53","120.01","54.9","57","94.3","92.88","True","10.747","8.2472","8.3684","0.1211","7272641041956.628","FLOP/s","True","16","20","0x0000000000000400"
